time,sensor,local_track_id,true_target,x,y,vx,vy,track_quality,sigma_pos_m,sigma_vel_mps
111.81,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27930.315761895345,21090.47053491727,21.311209340360723,-147.27157141012265,14,39.671283813750286,0.6611880635625048
113.33,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,13427.579407020907,4483.366228142695,117.36590175024159,44.50184463513197,13,52.46035864770422,0.8743393107950702
113.35,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27952.282943218594,20863.108518469355,16.869663528156117,-149.90709776634156,14,39.671283813750286,0.6611880635625048
114.42,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,13477.985949138707,4529.879073709658,117.56538399659524,40.77045834947212,11,91.73630764819175,1.528938460803196
115.21,RADAR_B,RADAR_B-T1215,TARGET_2_MANEUVER,28032.39275855034,20550.586955600924,7.522202057513127,-152.48189071555493,9,160.417320008009,2.6736220001334834
115.39,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27960.453427256416,20442.32116681542,9.075195791177526,-153.09679916288766,12,69.3723258961401,1.1562054316023351
115.62,RADAR_C,RADAR_C-T2269,TARGET_2_MANEUVER,28186.070878575934,20644.605017023896,16.11191628500751,-159.6311118092066,5,490.536420678438,8.1756070113073
115.83,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,13732.101647273274,4704.725853034507,116.14065279801629,42.8442344934069,14,39.671283813750286,0.6611880635625048
117.7,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27963.45514333875,20223.844960847247,5.360682363499032,-151.62606877781968,12,69.3723258961401,1.1562054316023351
117.95,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,13958.613712480053,4773.007040827923,115.93122449397936,43.4936498536841,13,52.46035864770422,0.8743393107950702
119.49,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,14077.764204457742,4824.492518119371,117.79709556810387,47.0752810795911,9,160.417320008009,2.6736220001334834
119.79,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27978.726521100307,20086.69310724985,-1.3177693392381578,88.09072123136495,12,69.3723258961401,1.1562054316023351
119.87,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,14103.383905824245,4832.41996695638,115.54333175322323,42.658825634317104,12,69.3723258961401,1.1562054316023351
121.09,RADAR_B,RADAR_B-T1215,TARGET_2_MANEUVER,28176.386881148726,20317.434601970963,-7.951755202359624,154.49274828549994,9,160.417320008009,2.6736220001334834
121.62,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,14423.430089999994,4874.21551397303,116.94572651378546,43.69380952465937,13,52.46035864770422,0.8743393107950702
121.65,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27924.2762950797,20479.26237412577,-8.690290372215387,150.83479016450448,11,91.73630764819175,1.528938460803196
122.03,RADAR_C,RADAR_C-T7318,TARGET_1_LINEAR,14422.697942311317,4453.032456984495,121.73088233566781,42.380898680925625,6,370.9507534326998,6.1825125572116635
123.62,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,14566.613486072989,4876.3312561857965,116.47958956801176,44.36361817137336,13,52.46035864770422,0.8743393107950702
124.2,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27788.17250420128,20639.367606444295,-16.18171880377978,148.80464147720642,10,121.30990322456422,2.021831720409404
124.2,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,14735.128039638488,5080.532712153935,117.10155262883298,43.297726803307654,12,69.3723258961401,1.1562054316023351
125.53,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,14830.314224524027,5108.626562963925,114.8918486490546,44.018940141361796,14,39.671283813750286,0.6611880635625048
126.21,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27903.598164208644,21107.71189234939,-20.455854894477827,148.43427338670546,13,52.46035864770422,0.8743393107950702
126.86,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,15095.419636673396,5100.665656655837,115.67617676580448,44.92719520382119,11,91.73630764819175,1.528938460803196
127.61,RADAR_C,RADAR_C-T2269,TARGET_2_MANEUVER,27748.45457479477,21182.00465093923,-26.02641542149333,146.7180131477283,9,160.417320008009,2.6736220001334834
127.77,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,15000.316759786163,5219.6951081567095,116.06312456215207,42.281800254095444,12,69.3723258961401,1.1562054316023351
128.52,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27925.820138591815,21466.97740969119,-27.894232451163916,148.72353680297311,14,39.671283813750286,0.6611880635625048
130.12,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,15328.321595707142,5376.966952241155,116.1002927689418,43.804721826436854,13,52.46035864770422,0.8743393107950702
130.88,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27799.552460370887,21788.792652344637,-30.922048594374086,149.48989440228476,14,39.671283813750286,0.6611880635625048
131.32,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,27823.56821536521,21833.750092836384,-35.63965928957398,151.1574064287089,9,160.417320008009,2.6736220001334834
131.47,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,15477.617782636107,5233.2145637877875,111.61987893120177,46.01089543106549,8,212.13203435596427,3.5355339059327378
132.23,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,15604.403111637768,5459.069233088489,114.96515301097038,45.22878174590856,13,52.46035864770422,0.8743393107950702
132.36,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27765.91522600783,21962.523692968967,-37.91449174914001,144.06985016461627,13,52.46035864770422,0.8743393107950702
133.13,RADAR_C,RADAR_C-T7318,TARGET_1_LINEAR,16794.41781022623,5793.696088081995,115.19792966320837,45.79573272574003,5,490.536420678438,8.1756070113073
134.27,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27662.88574900349,22233.82203118004,-41.1099825996686,145.45154800378214,14,39.671283813750286,0.6611880635625048
134.52,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,15799.242075034917,5478.222563423016,115.01138562987686,44.403311532738414,13,52.46035864770422,0.8743393107950702
136.25,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27540.491338206306,22454.801777763805,-47.2697228994356,142.30870695563397,12,69.3723258961401,1.1562054316023351
136.85,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,27488.97765938319,22532.522652240692,-51.15701910295064,140.2095348888414,10,121.30990322456422,2.021831720409404
137.05,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,16117.972898113083,5644.115730658565,115.79672210739794,42.117495416193236,14,39.671283813750286,0.6611880635625048
137.26,RADAR_C,RADAR_C-T2269,TARGET_2_MANEUVER,27215.883209860378,22762.191265827492,-45.873217734375444,133.36587132830584,6,370.9507534326998,6.1825125572116635
137.26,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,16169.053204683747,5709.479806714838,117.03075824988898,42.108839274525515,11,91.73630764819175,1.528938460803196
138.74,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27377.00235579029,22747.232653597523,-54.13194931313401,142.11520523005788,12,69.3723258961401,1.1562054316023351
139.03,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,16393.757389983723,5714.704711275616,116.39010766247327,42.70495898656936,14,39.671283813750286,0.6611880635625048
140.62,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27337.224744972336,23189.507291059457,-58.600572363362225,140.56434639165457,13,52.46035864770422,0.8743393107950702
140.74,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,16618.952209384963,5766.536463807782,116.3387525123691,41.991917748966024,12,69.3723258961401,1.1562054316023351
141.82,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27266.554421562567,23315.408517586955,-60.21721266649469,138.42226477520435,13,52.46035864770422,0.8743393107950702
142.22,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,27109.18217255947,23368.58042733915,-62.45683279868064,137.64544167291245,12,69.3723258961401,1.1562054316023351
142.52,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,16883.4223547428,5785.927025611478,116.43570517409754,38.810046031620466,12,69.3723258961401,1.1562054316023351
143.04,RADAR_C,RADAR_C-T7318,TARGET_1_LINEAR,16994.844530974802,5802.079903697446,117.44185194205262,37.50380116954517,9,160.417320008009,2.6736220001334834
143.17,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,16932.240328253796,5885.251085889309,116.82200194376355,40.031732608977606,12,69.3723258961401,1.1562054316023351
144.22,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27060.3278569825,23626.64270109239,-68.19159814553802,134.2799273152434,13,52.46035864770422,0.8743393107950702
144.27,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,16993.712015205034,5894.8556512387,116.47395497223594,41.69171006962196,14,39.671283813750286,0.6611880635625048
146.07,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,17285.634061762208,5868.609391546296,113.94812728262261,42.489854809979555,12,69.3723258961401,1.1562054316023351
146.39,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,26825.449973422863,23822.08349943747,-71.26003307664459,133.07292505161,10,121.30990322456422,2.021831720409404
146.87,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27046.589883457204,24067.089495508495,-73.69691577999411,131.4700071781197,12,69.3723258961401,1.1562054316023351
147.7,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,17419.14046600916,6012.936400511457,118.08324707016781,40.457560968558596,12,69.3723258961401,1.1562054316023351
147.86,RADAR_C,RADAR_C-T2269,TARGET_2_MANEUVER,26502.40765601979,24134.743899458994,-74.96988028662568,130.26971741098603,6,370.9507534326998,6.1825125572116635
148.48,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26830.87011734499,24154.303755592406,-78.2007570092489,126.97651694088056,14,39.671283813750286,0.6611880635625048
149.34,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,17388.230239994115,6280.458226355938,116.82458499329576,37.767422149251004,10,121.30990322456422,2.021831720409404
149.55,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,17661.576652678803,6082.60393275852,117.9994729944833,40.89630381390948,14,39.671283813750286,0.6611880635625048
150.12,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26725.669026177824,24465.730164192853,-81.20120366949403,124.39411467922696,13,52.46035864770422,0.8743393107950702
151.02,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,26594.86475720996,24429.620906405802,-85.42357285457656,126.14627452926251,12,69.3723258961401,1.1562054316023351
151.23,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,17817.906359167882,6114.698361866528,117.69857735296591,41.43733053011983,13,52.46035864770422,0.8743393107950702
151.95,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26505.856760631228,24607.582624181963,-87.19120527261792,121.76010515874027,12,69.3723258961401,1.1562054316023351
152.44,RADAR_C,RADAR_C-T7318,TARGET_1_LINEAR,17938.25597424246,5782.385635224214,132.11556548183137,39.19409335130465,5,490.536420678438,8.1756070113073
153.15,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,18012.235761644657,6295.1184682788235,118.79861106089356,41.10931616115058,12,69.3723258961401,1.1562054316023351
153.91,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26298.081686459504,24943.4336497487,-89.66790425076996,120.83695046644094,12,69.3723258961401,1.1562054316023351
154.44,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,18301.209251436092,6278.6654949098165,115.33804618633737,42.48941948365272,8,212.13203435596427,3.5355339059327378
154.77,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,18186.547393466943,6270.621151818096,119.57454771613473,42.618729356774566,13,52.46035864770422,0.8743393107950702
155.38,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,25954.970099275186,25028.420616622607,-94.38425354200189,116.01491794199818,11,91.73630764819175,1.528938460803196
156.2,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26028.110077652014,25188.39153842483,-96.96939375638459,117.34871599624842,13,52.46035864770422,0.8743393107950702
156.74,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,18524.474704384396,6366.326321189998,119.35424619391165,43.10321045554993,12,69.3723258961401,1.1562054316023351
158.12,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,25881.483133113208,25339.634882302245,-100.31412708938159,110.76868939774667,13,52.46035864770422,0.8743393107950702
158.6,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,18675.384653479516,6444.268879088731,119.28631389376612,40.97901790592949,12,69.3723258961401,1.1562054316023351
159.57,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,25763.730162079242,25659.907245320752,-100.26826182979653,109.05460544245855,11,91.73630764819175,1.528938460803196
159.99,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,18997.88837512071,6429.177773293269,120.77143577080571,42.675858365117925,12,69.3723258961401,1.1562054316023351
160.01,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,25737.82738557619,25607.145709112403,-103.03236259822201,103.72061523420749,13,52.46035864770422,0.8743393107950702
160.61,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,18974.593842601556,6641.758070296268,119.2821880043126,43.552554575511024,10,121.30990322456422,2.021831720409404
161.85,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,19130.876440049884,6539.025411255398,120.55617827786571,41.85012665099925,12,69.3723258961401,1.1562054316023351
161.9,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,25499.56868201346,25767.179604157758,-105.54527178288691,102.08603567825992,14,39.671283813750286,0.6611880635625048
163.17,RADAR_C,RADAR_C-T7318,TARGET_1_LINEAR,19691.478044393014,7203.603194317997,117.78918419156643,55.961960538544716,5,490.536420678438,8.1756070113073
163.72,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,25372.83931360823,25893.68432565991,-111.61037598296531,100.3141781661125,13,52.46035864770422,0.8743393107950702
163.91,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,19391.391937102013,6682.603556008063,119.12417419834178,41.45705727795398,12,69.3723258961401,1.1562054316023351
164.38,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,24985.51553047543,25803.832518780982,-110.15150143980898,96.87808926023149,8,212.13203435596427,3.5355339059327378
165.69,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,25207.46337699865,26097.168615095918,-116.46359342918876,93.70842481716146,13,52.46035864770422,0.8743393107950702
166.32,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,19586.816770661222,6837.691784264192,119.5703670946219,42.09605612801144,10,121.30990322456422,2.021831720409404
166.35,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,19587.663107600227,6862.323185928588,120.76720139199286,40.83024124390534,12,69.3723258961401,1.1562054316023351
167.85,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,24850.159832839716,26312.01198757169,-121.8058986694222,93.02708182076064,12,69.3723258961401,1.1562054316023351
168.6,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,19831.680622853353,6850.079153349034,119.64038127802752,41.056694179022394,14,39.671283813750286,0.6611880635625048
169.46,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,24631.48015226976,26431.66019114025,-121.42715093496007,88.38718746309775,12,69.3723258961401,1.1562054316023351
169.5,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,24607.12142590192,26500.30574311955,-122.37106520107454,87.42831010306736,12,69.3723258961401,1.1562054316023351
170.53,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,20084.52340938875,6966.223523018041,119.74811220580698,42.049660750441994,14,39.671283813750286,0.6611880635625048
171.25,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,24461.594961643877,26639.615539614002,-123.52731456148109,82.1667109317518,13,52.46035864770422,0.8743393107950702
171.66,RADAR_C,RADAR_C-T6092,TARGET_2_MANEUVER,24253.624820381523,27026.21970904795,-125.88224558142142,84.07937958425184,6,370.9507534326998,6.1825125572116635
171.83,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,20044.94882559536,7266.563706374248,123.01248591733311,44.051266322731934,8,212.13203435596427,3.5355339059327378
172.58,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,20406.25829505583,7055.127192998713,120.18301302847965,42.21035464887063,12,69.3723258961401,1.1562054316023351
172.63,RADAR_C,RADAR_C-T7318,TARGET_1_LINEAR,20542.070393359965,7587.501464276907,144.82194579584257,38.51185266318168,5,490.536420678438,8.1756070113073
173.26,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,24240.68588027193,26877.838678452415,-129.59085624497058,78.63998502254749,14,39.671283813750286,0.6611880635625048
174.3,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,20618.162870758766,7158.717712878343,120.05237547178024,41.20860186339571,14,39.671283813750286,0.6611880635625048
174.74,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,23909.652351207034,27130.47669613426,-131.53893284940776,78.95604257674978,9,160.417320008009,2.6736220001334834
175.94,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,23825.229989861793,27089.156452866915,-132.2263534473619,76.34402617964643,13,52.46035864770422,0.8743393107950702
176.2,RADAR_A,RADAR_A-T5875,TARGET_1_LINEAR,20852.585141436994,7161.693190294944,118.50735275523012,41.79753094517563,12,69.3723258961401,1.1562054316023351
176.9,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,21041.69030445833,6841.443073919326,120.86565313321505,40.897251914228875,10,121.30990322456422,2.021831720409404
177.94,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,23628.54624142032,27169.84024667368,-132.5812207904296,68.28174806551898,14,39.671283813750286,0.6611880635625048
178.56,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,23758.121130520594,26790.828564051506,-132.166083904907,67.92095974389362,9,160.417320008009,2.6736220001334834
178.91,RADAR_C,RADAR_C-T6092,TARGET_2_MANEUVER,23542.68570851713,27018.0755872895,-140.6823670607556,71.81284540964805,5,490.536420678438,8.1756070113073
179.46,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,21154.738597302847,7412.413727917504,117.59559755704969,40.563074393631794,12,69.3723258961401,1.1562054316023351
180.14,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,23536.6711231715,27225.06720856717,135.48010975333906,-63.88734583520399,11,91.73630764819175,1.528938460803196
181.56,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,21538.349661569362,7380.422938727233,119.97582453136886,42.66831872544694,12,69.3723258961401,1.1562054316023351
181.79,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,23904.779499211636,27021.05890247151,134.07340278802727,-72.29637723084619,10,121.30990322456422,2.021831720409404
182.11,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,21455.264858444618,7223.899806211338,118.8763317356315,43.85150691628605,9,160.417320008009,2.6736220001334834
183.41,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,24156.87390350771,27080.16209440042,129.7757238753781,-75.70414582268879,9,160.417320008009,2.6736220001334834
183.71,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,21621.81290325155,7526.092477250468,118.79796007827932,40.71357254896095,12,69.3723258961401,1.1562054316023351
183.93,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,24136.546946137347,27034.696527649132,124.85710764646439,-81.32672170854875,9,160.417320008009,2.6736220001334834
184.78,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,24158.794485593233,26798.97416787282,127.18868951922329,-81.06081796775722,9,160.417320008009,2.6736220001334834
185.07,RADAR_C,RADAR_C-T7318,TARGET_1_LINEAR,21810.14022271201,7393.811243276021,118.70861854187321,45.788500141702094,7,280.51833803078955,4.6753056338464924
186.14,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,21981.00953639815,7596.257347265182,120.68204408212887,41.5360761324086,14,39.671283813750286,0.6611880635625048
186.8,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,24450.22544382198,26690.95158116181,123.08124327845097,-86.01427997230313,13,52.46035864770422,0.8743393107950702
187.42,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,22136.329277740246,7595.798077868333,122.3411943000302,41.28465156644819,13,52.46035864770422,0.8743393107950702
187.57,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,21670.233289847078,7980.022842979706,120.96045451546757,34.59539314795586,8,212.13203435596427,3.5355339059327378
188.62,RADAR_B,RADAR_B-T5565,TARGET_2_MANEUVER,24543.741232663215,26511.220171321846,120.52096509530928,-88.69760838559931,11,91.73630764819175,1.528938460803196
189.08,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,24628.62419753455,26514.65454763517,118.49120693411054,-86.96556807191635,12,69.3723258961401,1.1562054316023351
189.66,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,22432.22561503585,7706.206793461005,122.33112530536536,39.71772935413681,13,52.46035864770422,0.8743393107950702
191.17,RADAR_C,RADAR_C-T6092,TARGET_2_MANEUVER,24957.809256939927,26594.4129980243,117.98526565300122,-98.64043304335378,8,212.13203435596427,3.5355339059327378
191.22,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,24959.509679001178,26162.79316211894,116.7432373050152,-93.81518150453,13,52.46035864770422,0.8743393107950702
191.89,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,22772.408319986083,7879.28373396926,120.60974175160062,41.69233190408652,12,69.3723258961401,1.1562054316023351
192.9,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,22787.08685812899,7776.2965073375,122.8125833859217,41.49064404053084,11,91.73630764819175,1.528938460803196
193.18,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,22772.253925697038,7943.937521700343,121.18281399594383,40.83109800370886,13,52.46035864770422,0.8743393107950702
193.55,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,25291.88693883714,25976.802412839435,114.55655910116762,-96.97054209046482,14,39.671283813750286,0.6611880635625048
195.12,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,23090.792010314315,7854.683969235433,121.21149742650417,42.84880279083838,12,69.3723258961401,1.1562054316023351
195.9,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,25476.82273596758,25792.365505109527,107.99771193511103,-104.9023837210101,14,39.671283813750286,0.6611880635625048
196.06,RADAR_C,RADAR_C-T7318,TARGET_1_LINEAR,23218.926963972528,8026.455371938661,123.70413037764895,44.63320475398186,5,490.536420678438,8.1756070113073
197.0,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,23285.251689682067,8116.91955028466,121.11718956080445,42.57467918799664,14,39.671283813750286,0.6611880635625048
198.13,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,25749.14257253774,25486.736495146328,107.25045718307574,-106.29564770791235,12,69.3723258961401,1.1562054316023351
198.99,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,23387.660947805496,8251.905237470493,119.7148145952259,42.23933831458401,10,121.30990322456422,2.021831720409404
199.46,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,23655.003626359165,8218.445619793212,119.78021846066054,43.65662240829462,12,69.3723258961401,1.1562054316023351
199.86,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26011.593298093176,25364.433855794116,102.95351734769902,-110.45941802084651,13,52.46035864770422,0.8743393107950702
200.78,RADAR_B,RADAR_B-T7175,TARGET_2_MANEUVER,25924.34242463594,25329.189279462233,94.60003922152121,-118.20308176366348,10,121.30990322456422,2.021831720409404
200.98,RADAR_C,RADAR_C-T6092,TARGET_2_MANEUVER,26012.58422381792,25419.47028018642,97.70920222205577,-113.3375368335402,9,160.417320008009,2.6736220001334834
201.78,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,23926.687660480096,8274.475027193921,118.58997055647762,42.921916082267025,12,69.3723258961401,1.1562054316023351
202.22,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26075.132458805252,25048.799668797925,96.22368030881061,-115.76190920568706,12,69.3723258961401,1.1562054316023351
203.8,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,24106.127760960087,8436.173389320184,120.18275545510552,44.114176446583706,14,39.671283813750286,0.6611880635625048
203.94,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,24121.688156885473,8242.83352858083,121.01121694322137,42.303478862586076,11,91.73630764819175,1.528938460803196
204.21,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26371.53724136539,24753.295617874162,92.36788088338665,-121.50748938088678,13,52.46035864770422,0.8743393107950702
205.87,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,24410.19021163199,8473.811792990957,119.563860711598,43.52566740392108,14,39.671283813750286,0.6611880635625048
206.05,RADAR_B,RADAR_B-T7175,TARGET_2_MANEUVER,26023.45040157969,24398.864427333363,94.03781082662985,-122.73269188935048,8,212.13203435596427,3.5355339059327378
206.07,RADAR_C,RADAR_C-T7318,TARGET_1_LINEAR,24096.85401183893,8573.71714736404,117.294800207697,40.1358951053322,9,160.417320008009,2.6736220001334834
206.13,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26615.08103477819,24665.258916057457,90.9250731630391,-123.92981661799158,13,52.46035864770422,0.8743393107950702
207.89,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26701.37002925149,24383.23929746458,83.5458899831969,-125.03330384316727,12,69.3723258961401,1.1562054316023351
208.06,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,24702.860926509285,8566.128946424136,120.04414127567034,44.74926805368662,13,52.46035864770422,0.8743393107950702
209.81,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,24839.4055294179,8647.07106837278,119.6904584554806,45.14646024001939,12,69.3723258961401,1.1562054316023351
210.17,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,24808.012056992276,8623.377566168825,123.51843289222757,41.53343952341144,10,121.30990322456422,2.021831720409404
210.22,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,26904.73024127118,24123.827951691284,77.4667490494675,-128.79540379267272,14,39.671283813750286,0.6611880635625048
210.59,RADAR_B,RADAR_B-T7175,TARGET_2_MANEUVER,26777.156205154883,24007.251041941014,72.73793350954206,-127.84191272373272,8,212.13203435596427,3.5355339059327378
211.55,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,25012.315660374712,8836.288863069301,119.69616508862731,45.56858823215072,12,69.3723258961401,1.1562054316023351
211.86,RADAR_C,RADAR_C-T6092,TARGET_2_MANEUVER,27264.05595018117,23850.390731051964,78.3395223060943,-129.68126549226048,8,212.13203435596427,3.5355339059327378
212.99,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27041.847862552953,23718.91135697439,70.34122857544654,-132.37654362905923,14,39.671283813750286,0.6611880635625048
213.85,RADAR_A,RADAR_A-T8183,TARGET_1_LINEAR,25300.37302895483,8767.239728778084,119.28167747533962,45.733145507180595,13,52.46035864770422,0.8743393107950702
214.82,RADAR_C,RADAR_C-T7318,TARGET_1_LINEAR,25401.224225407193,8731.426200873419,120.23136724078762,46.367229405202096,7,280.51833803078955,4.6753056338464924
214.94,RADAR_A,RADAR_A-T1584,TARGET_2_MANEUVER,27303.01496730074,23486.696334116783,64.35386600302238,-138.38196537797148,13,52.46035864770422,0.8743393107950702
215.3,RADAR_B,RADAR_B-T3765,TARGET_1_LINEAR,25505.58231690033,8936.620955559485,123.42381475552142,43.53726209743365,10,121.30990322456422,2.021831720409404
