time,x,y,z,vx,vy,vz,callsign,lat,lon,alt_m,time_unix
1271.0,68315.25463401678,-113063.00141218772,1524.0,121.9608634258111,-205.0080472100034,4.49213757026257,HEDEF_1,48.842,16.3227,9144.0,1782903411.0
1310.0,73024.92119168193,-121069.03613059546,1828.0,118.93254766829206,-201.47105314697063,7.09159416971917,HEDEF_1,48.77,16.3884,9448.0,1782903450.0
1310.0,85704.01005617833,-256472.3813240597,1828.0,-201.66865149653535,201.47105314697063,7.09159416971917,HEDEF_3,48.77,16.3884,9448.0,1782903450.0
1310.0,216863.98841448856,-121069.03613059546,1828.0,-118.93254766829206,-201.47105314697063,7.09159416971917,HEDEF_2,48.77,16.3884,9448.0,1782903450.0
1345.0,212863.99763948543,-127863.04614857836,2133.0,-117.05046434212908,-199.0595511517745,7.16971916971917,HEDEF_2,48.7089,16.4442,9753.0,1782903485.0
1345.0,71281.5313467879,-249678.37130607682,2133.0,-437.2253934110149,199.0595511517745,7.16971916971917,HEDEF_3,48.7089,16.4442,9753.0,1782903485.0
1345.0,77024.91196668506,-127863.04614857836,2133.0,117.05046434212908,-199.0595511517745,7.16971916971917,HEDEF_1,48.7089,16.4442,9753.0,1782903485.0
1406.0,84107.33290880563,-139927.6956895129,2438.0,114.6411126506406,-195.74605021919777,5.945302445302445,HEDEF_1,48.6004,16.543,10058.0,1782903546.0
1406.0,79550.48840445996,-237613.72176514225,2438.0,686.2845933806699,195.74605021919777,5.945302445302445,HEDEF_3,48.6004,16.543,10058.0,1782903546.0
1406.0,205781.57669736486,-139927.6956895129,2438.0,-114.6411126506406,-195.74605021919777,5.945302445302445,HEDEF_2,48.6004,16.543,10058.0,1782903546.0
1480.0,197380.1623814081,-154383.03615330582,2743.0,-114.64490547722892,-197.12167961471903,3.554008554008554,HEDEF_2,48.4704,16.6602,10363.0,1782903620.0
1480.0,99571.5819410182,-223158.38130134935,2743.0,-414.6812560086389,197.12167961471903,3.554008554008554,HEDEF_3,48.4704,16.6602,10363.0,1782903620.0
1480.0,92508.7472247624,-154383.03615330582,2743.0,114.64490547722892,-197.12167961471903,3.554008554008554,HEDEF_1,48.4704,16.6602,10363.0,1782903620.0
1678.0,174749.39020096834,-193634.84525883445,3048.0,-113.40679630656916,-196.5878398029672,-1.7436104936104926,HEDEF_2,48.1174,16.9759,10668.0,1782903818.0
1678.0,101469.2545721137,-183906.5721958207,3048.0,-133.5712898248937,196.5878398029672,-1.7436104936104926,HEDEF_3,48.1174,16.9759,10668.0,1782903818.0
1678.0,115139.51940520215,-193634.84525883445,3048.0,113.40679630656916,-196.5878398029672,-1.7436104936104926,HEDEF_1,48.1174,16.9759,10668.0,1782903818.0
1706.0,171602.44405360907,-199127.87463507627,2743.0,-118.17499437917525,-195.10190159405752,-3.117484367484367,HEDEF_2,48.068,17.0198,10363.0,1782903846.0
1706.0,106772.94401545993,-178413.5428195789,2743.0,502.7554344739882,195.10190159405752,-3.117484367484367,HEDEF_3,48.068,17.0198,10363.0,1782903846.0
1706.0,118286.46555256142,-199127.87463507627,2743.0,118.17499437917525,-195.10190159405752,-3.117484367484367,HEDEF_1,48.068,17.0198,10363.0,1782903846.0
1712.0,119053.48887321618,-200273.1823795153,2743.0,128.2639131001466,-189.5608749464417,-3.63095238095238,HEDEF_1,48.0577,17.0305,10363.0,1782903852.0
1712.0,110155.3626970289,-177268.23507513988,2743.0,611.2932713013239,189.5608749464417,-3.63095238095238,HEDEF_3,48.0577,17.0305,10363.0,1782903852.0
1712.0,170835.4207329543,-200273.1823795153,2743.0,-128.2639131001466,-189.5608749464417,-3.63095238095238,HEDEF_2,48.0577,17.0305,10363.0,1782903852.0
1718.0,169968.03922081197,-201362.89266063183,2743.0,-142.57235139895624,-178.52963222376516,0.0,HEDEF_2,48.0479,17.0426,10363.0,1782903858.0
1718.0,114148.21620254868,-176178.52479402334,2743.0,696.3614284825524,178.52963222376516,0.0,HEDEF_3,48.0479,17.0426,10363.0,1782903858.0
1718.0,119920.8703853585,-201362.89266063183,2743.0,142.57235139895624,-178.52963222376516,0.0,HEDEF_1,48.0479,17.0426,10363.0,1782903858.0
1724.0,120852.76787774263,-202341.40801510404,2743.0,157.78537883873392,-166.79238996681687,0.0,HEDEF_1,48.0391,17.0556,10363.0,1782903864.0
1724.0,118536.4976070267,-175200.00943955113,2743.0,750.5887418966673,166.79238996681687,0.0,HEDEF_3,48.0391,17.0556,10363.0,1782903864.0
1724.0,169036.14172842784,-202341.40801510404,2743.0,-157.78537883873392,-166.79238996681687,0.0,HEDEF_2,48.0391,17.0556,10363.0,1782903864.0
1729.0,168168.7602162856,-203119.7725016157,2743.0,-165.7188741348965,-155.21771339212967,0.6688596491228077,HEDEF_2,48.0321,17.0677,10363.0,1782903869.0
1729.0,122394.34649810352,-174421.64495303947,2743.0,765.1125120848095,155.21771339212967,0.6688596491228077,HEDEF_3,48.0321,17.0677,10363.0,1782903869.0
1729.0,121720.14938988491,-203119.7725016157,2743.0,165.7188741348965,-155.21771339212967,0.6688596491228077,HEDEF_1,48.0321,17.0677,10363.0,1782903869.0
1881.0,147311.4882192073,-225447.71377184324,3048.0,168.7073707199332,-149.59159726897047,-0.1713607365521234,HEDEF_1,47.8313,17.4247,10668.0,1782904021.0
1881.0,144948.02325874794,-152093.70368281193,3048.0,761.2126056411864,149.59159726897047,-0.1713607365521234,HEDEF_3,47.8313,17.4247,10668.0,1782904021.0
1881.0,142577.4213869632,-225447.71377184324,3048.0,-168.7073707199332,-149.59159726897047,-0.1713607365521234,HEDEF_2,47.8313,17.4247,10668.0,1782904021.0
2002.0,167189.5785759889,-243138.82660099276,2743.0,164.9462185780332,-146.60659351300708,0.21667997591607,HEDEF_1,47.6722,17.702,10363.0,1782904142.0
2002.0,152196.60654226193,-134402.5908536624,2743.0,146.58148734098035,146.60659351300708,0.21667997591607,HEDEF_3,47.6722,17.702,10363.0,1782904142.0
2002.0,122699.33103018158,-243138.82660099276,2743.0,-164.9462185780332,-146.60659351300708,0.21667997591607,HEDEF_2,47.6722,17.702,10363.0,1782904142.0
2264.0,80204.80537745866,-281578.912742016,3048.0,-159.48185338989865,-143.6023797054147,-20.78551300654007,HEDEF_2,47.3265,18.2948,10668.0,1782904404.0
2264.0,217475.5950575748,-95962.50471263914,3048.0,-353.22495665068504,143.6023797054147,-20.78551300654007,HEDEF_3,47.3265,18.2948,10668.0,1782904404.0
2264.0,209684.10422871183,-281578.912742016,3048.0,159.48185338989865,-143.6023797054147,-20.78551300654007,HEDEF_1,47.3265,18.2948,10668.0,1782904404.0
2269.0,79444.95049905297,-282268.32128721225,2743.0,-158.394664068075,-144.55219783826007,-19.580895966145903,HEDEF_2,47.3203,18.3054,10363.0,1782904409.0
2269.0,215533.6608889218,-95273.09616744291,2743.0,-406.0093554389423,144.55219783826007,-19.580895966145903,HEDEF_3,47.3203,18.3054,10363.0,1782904409.0
2269.0,210443.95910711752,-282268.32128721225,2743.0,158.394664068075,-144.55219783826007,-19.580895966145903,HEDEF_1,47.3203,18.3054,10363.0,1782904409.0
2548.0,255368.5866822889,-323855.22385227744,3048.0,157.2590173037337,-145.55701796906467,-20.66528371057757,HEDEF_1,46.9463,18.9321,10668.0,1782904688.0
2548.0,270121.48947247484,-53686.19360237772,3048.0,265.71626612242403,145.55701796906467,-20.66528371057757,HEDEF_3,46.9463,18.9321,10668.0,1782904688.0
2548.0,34520.322923881584,-323855.22385227744,3048.0,-157.2590173037337,-145.55701796906467,-20.66528371057757,HEDEF_2,46.9463,18.9321,10668.0,1782904688.0
2694.0,11337.58069026022,-345716.1464305981,2743.0,-159.2073631457961,-149.8337459169343,0.1894171441232864,HEDEF_2,46.7497,19.2555,10363.0,1782904834.0
2694.0,290716.24480296153,-31825.27102405706,2743.0,510.2397182607468,149.8337459169343,0.1894171441232864,HEDEF_3,46.7497,19.2555,10363.0,1782904834.0
2694.0,278551.3289159103,-345716.1464305981,2743.0,159.2073631457961,-149.8337459169343,0.1894171441232864,HEDEF_1,46.7497,19.2555,10363.0,1782904834.0
2889.0,318744.8401994141,-2436.451911900309,3048.0,-310.2899867388958,149.23762296686184,-1.3571500532316076,HEDEF_3,46.4854,19.6848,10668.0,1782905029.0
2889.0,309325.4514913387,-375104.96554275486,3048.0,156.6577471520521,-149.23762296686184,-1.3571500532316076,HEDEF_1,46.4854,19.6848,10668.0,1782905029.0
2889.0,-19436.541885168233,-375104.96554275486,3048.0,-156.6577471520521,-149.23762296686184,-1.3571500532316076,HEDEF_2,46.4854,19.6848,10668.0,1782905029.0
2975.0,-32626.475623530452,-387770.06768757023,2743.0,-157.0941819921795,-145.3933104344649,-0.6608030212681375,HEDEF_2,46.3715,19.8688,10363.0,1782905115.0
2975.0,322515.38522970094,-387770.06768757023,2743.0,157.0941819921795,-145.3933104344649,-0.6608030212681375,HEDEF_1,46.3715,19.8688,10363.0,1782905115.0
2975.0,316944.3237081296,10228.650232915068,2743.0,714.1769744356253,145.3933104344649,-0.6608030212681375,HEDEF_3,46.3715,19.8688,10363.0,1782905115.0
3038.0,345240.54889602563,18935.21298918384,2743.0,-161.27721372509413,145.6214025916795,6.638342277877161,HEDEF_3,46.2932,20.0095,10363.0,1782905178.0
3038.0,332601.38347419834,-396476.630443839,2743.0,161.83638224928765,-145.6214025916795,6.638342277877161,HEDEF_1,46.2932,20.0095,10363.0,1782905178.0
3038.0,-42712.47386802785,-396476.630443839,2743.0,-161.83638224928765,-145.6214025916795,6.638342277877161,HEDEF_2,46.2932,20.0095,10363.0,1782905178.0
3051.0,-44949.0278497503,-398444.7806454475,3048.0,-161.78775909449445,-141.9364544412407,-4.887820512820514,HEDEF_2,46.2755,20.0407,10668.0,1782905191.0
3051.0,341792.72942142753,20903.363190792326,3048.0,-369.8224269877857,141.9364544412407,-4.887820512820514,HEDEF_3,46.2755,20.0407,10668.0,1782905191.0
3051.0,334837.9374559208,-398444.7806454475,3048.0,161.78775909449445,-141.9364544412407,-4.887820512820514,HEDEF_1,46.2755,20.0407,10668.0,1782905191.0
3059.0,-46174.83147434803,-399534.490926564,2743.0,-161.53931155477088,-143.2723480553643,-4.4214596565514,HEDEF_2,46.2657,20.0578,10363.0,1782905199.0
3059.0,338484.8062439629,21993.073471908807,2743.0,-430.59370522352856,143.2723480553643,-4.4214596565514,HEDEF_3,46.2657,20.0578,10363.0,1782905199.0
3059.0,336063.7410805185,-399534.490926564,2743.0,161.53931155477088,-143.2723480553643,-4.4214596565514,HEDEF_1,46.2657,20.0578,10363.0,1782905199.0
3277.0,-80913.10261353443,-430535.63647506735,3048.0,-155.96385647211707,-139.755927298212,-29.186416921508663,HEDEF_2,45.9869,20.5424,10668.0,1782905417.0
3277.0,370802.0122197049,-430535.63647506735,3048.0,155.96385647211707,-139.755927298212,-29.186416921508663,HEDEF_1,45.9869,20.5424,10668.0,1782905417.0
3277.0,359367.200635123,52994.21902041219,3048.0,544.2834856954915,139.755927298212,-29.186416921508663,HEDEF_3,45.9869,20.5424,10668.0,1782905417.0
3283.0,362934.4578786967,53839.30046291044,2743.0,656.9106649549768,153.65529312883282,17.41080530071356,HEDEF_3,45.9793,20.5554,10363.0,1782905423.0
3283.0,371733.90971208905,-431380.7179175656,2743.0,170.9976728556785,-153.65529312883282,17.41080530071356,HEDEF_1,45.9793,20.5554,10363.0,1782905423.0
3283.0,-81845.00010591856,-431380.7179175656,2743.0,-170.9976728556785,-153.65529312883282,17.41080530071356,HEDEF_2,45.9793,20.5554,10363.0,1782905423.0
3286.0,-82439.98081259476,-431914.4535654599,3048.0,-170.5065192109693,-154.1726482921171,14.523809523809526,HEDEF_2,45.9745,20.5637,10668.0,1782905426.0
3286.0,372328.89041876525,-431914.4535654599,3048.0,170.5065192109693,-154.1726482921171,14.523809523809526,HEDEF_1,45.9745,20.5637,10668.0,1782905426.0
3286.0,365046.9615686575,54373.03611080471,3048.0,695.0612061170625,154.1726482921171,14.523809523809526,HEDEF_3,45.9745,20.5637,10668.0,1782905426.0
3328.0,-89070.78989302117,-437952.3380822591,2743.0,-171.5729541341368,-155.53221434083852,31.893637510792328,HEDEF_2,45.9202,20.6562,10363.0,1782905468.0
3328.0,378959.69949919166,-437952.3380822591,2743.0,171.5729541341368,-155.53221434083852,31.893637510792328,HEDEF_1,45.9202,20.6562,10363.0,1782905468.0
3328.0,392789.0837921103,60410.92062760395,2743.0,403.9455173296218,155.53221434083852,31.893637510792328,HEDEF_3,45.9202,20.6562,10363.0,1782905468.0
3567.0,402358.6195710528,95048.14027738426,3048.0,2.239827848409817,144.72531785565994,-3.2201509764901406,HEDEF_3,45.6087,21.1847,10668.0,1782905707.0
3567.0,416844.9167857373,-472589.5577320394,3048.0,157.91740752036176,-144.72531785565994,-3.2201509764901406,HEDEF_1,45.6087,21.1847,10668.0,1782905707.0
3567.0,-126956.00717956683,-472589.5577320394,3048.0,-157.91740752036176,-144.72531785565994,-3.2201509764901406,HEDEF_2,45.6087,21.1847,10668.0,1782905707.0
3650.0,-140016.90895744512,-484665.326765638,2743.0,-158.68764307338128,-146.70075886015965,3.1107403544011896,HEDEF_2,45.5001,21.3669,10363.0,1782905790.0
3650.0,429905.8185636156,-484665.326765638,2743.0,158.68764307338128,-146.70075886015965,3.1107403544011896,HEDEF_1,45.5001,21.3669,10363.0,1782905790.0
3650.0,444852.8561604422,107123.90931098285,2743.0,209.06330511849035,146.70075886015965,3.1107403544011896,HEDEF_3,45.5001,21.3669,10363.0,1782905790.0
3676.0,442723.28132492915,111015.73174354294,3048.0,-332.584175419849,146.5766919963959,-0.2194050928990692,HEDEF_3,45.4651,21.425,10668.0,1782905816.0
3676.0,434070.6835103484,-488557.1491981981,3048.0,157.5301803121366,-146.5766919963959,-0.2194050928990692,HEDEF_1,45.4651,21.425,10668.0,1782905816.0
3676.0,-144181.77390417788,-488557.1491981981,3048.0,-157.5301803121366,-146.5766919963959,-0.2194050928990692,HEDEF_2,45.4651,21.425,10668.0,1782905816.0
3711.0,439497.1942929244,-493616.5183605251,2743.0,157.1609818048964,-147.13228443352048,1.463452463452463,HEDEF_1,45.4196,21.5007,10363.0,1782905851.0
3711.0,-149608.28468675393,-493616.5183605251,2743.0,-157.1609818048964,-147.13228443352048,1.463452463452463,HEDEF_2,45.4196,21.5007,10363.0,1782905851.0
3711.0,428893.2751341447,116075.10090586991,2743.0,-267.2103621363534,147.13228443352048,1.463452463452463,HEDEF_3,45.4196,21.5007,10363.0,1782905851.0
3933.0,477756.1773775241,148744.17035404174,3048.0,737.135249666027,145.5458333958696,-3.01477415164566,HEDEF_3,45.1258,21.9846,10668.0,1782906073.0
3933.0,-184296.37673019659,-526285.5878086969,3048.0,-154.38489190080406,-145.5458333958696,-3.01477415164566,HEDEF_2,45.1258,21.9846,10668.0,1782906073.0
3933.0,474185.2863363671,-526285.5878086969,3048.0,154.38489190080406,-145.5458333958696,-3.01477415164566,HEDEF_1,45.1258,21.9846,10668.0,1782906073.0
4112.0,514851.0561841021,174685.94674021727,2743.0,415.8750399364014,146.2168372635558,0.3282061439208421,HEDEF_3,44.8925,22.3638,10363.0,1782906252.0
4112.0,501368.0193449916,-552227.3641948724,2743.0,152.9447294883612,-146.2168372635558,0.3282061439208421,HEDEF_1,44.8925,22.3638,10363.0,1782906252.0
4112.0,-211479.1097388211,-552227.3641948724,2743.0,-152.9447294883612,-146.2168372635558,0.3282061439208421,HEDEF_2,44.8925,22.3638,10363.0,1782906252.0
4344.0,536335.6806361494,-586230.7727627783,3048.0,150.35689415905168,-145.34864864711176,-7.391656575941877,HEDEF_1,44.5867,22.8516,10668.0,1782906484.0
4344.0,523942.0455644127,208689.35530812317,3048.0,-187.63200437726428,145.34864864711176,-7.391656575941877,HEDEF_3,44.5867,22.8516,10668.0,1782906484.0
4344.0,-246446.77102997887,-586230.7727627783,3048.0,-150.35689415905168,-145.34864864711176,-7.391656575941877,HEDEF_2,44.5867,22.8516,10668.0,1782906484.0
4358.0,523425.582281003,210713.10297305416,2743.0,126.67888836316361,146.48139463289624,-6.381657385592919,HEDEF_3,44.5685,22.8806,10363.0,1782906498.0
4358.0,538414.5288883913,-588254.5204277093,2743.0,149.70859442686324,-146.48139463289624,-6.381657385592919,HEDEF_1,44.5685,22.8806,10363.0,1782906498.0
4358.0,-248525.61928222084,-588254.5204277093,2743.0,-149.70859442686324,-146.48139463289624,-6.381657385592919,HEDEF_2,44.5685,22.8806,10363.0,1782906498.0
4588.0,-283005.82650043897,-622369.1239222602,3048.0,-148.45205713607206,-146.73701515391906,-8.937931331953072,HEDEF_2,44.2617,23.3616,10668.0,1782906728.0
4588.0,572894.7361066095,-622369.1239222602,3048.0,148.45205713607206,-146.73701515391906,-8.937931331953072,HEDEF_1,44.2617,23.3616,10668.0,1782906728.0
4588.0,587378.2878682323,244827.70646760508,3048.0,304.53782006603126,146.73701515391906,-8.937931331953072,HEDEF_3,44.2617,23.3616,10668.0,1782906728.0
4636.0,578659.5731131651,251899.7038021991,2743.0,-449.7459973524303,148.3549307532439,-1.9449860056744128,HEDEF_3,44.1981,23.46,10363.0,1782906776.0
4636.0,579948.4832797337,-629441.1212568543,2743.0,148.03484621151804,-148.3549307532439,-1.9449860056744128,HEDEF_1,44.1981,23.46,10363.0,1782906776.0
4636.0,-290059.5736735632,-629441.1212568543,2743.0,-148.03484621151804,-148.3549307532439,-1.9449860056744128,HEDEF_2,44.1981,23.46,10363.0,1782906776.0
5014.0,628387.4954557545,308375.6070449704,2438.0,668.0916792560821,147.09794462594118,-2.387014991181659,HEDEF_3,43.6902,24.2364,10058.0,1782907154.0
5014.0,635604.2689018225,-685917.0244996255,2438.0,142.09824807561293,-147.09794462594118,-2.387014991181659,HEDEF_1,43.6902,24.2364,10058.0,1782907154.0
5014.0,-345715.359295652,-685917.0244996255,2438.0,-142.09824807561293,-147.09794462594118,-2.387014991181659,HEDEF_2,43.6902,24.2364,10058.0,1782907154.0
5021.0,-346640.08834578726,-686928.8983320907,2438.0,-138.4668661467864,-150.9507512947646,-0.2689594356261034,HEDEF_2,43.6811,24.2493,10058.0,1782907161.0
5021.0,636528.9979519577,-686928.8983320907,2438.0,138.4668661467864,-150.9507512947646,-0.2689594356261034,HEDEF_1,43.6811,24.2493,10058.0,1782907161.0
5021.0,633227.3099799159,309387.48087743553,2438.0,723.7515579476553,150.9507512947646,-0.2689594356261034,HEDEF_3,43.6811,24.2493,10058.0,1782907161.0
5173.0,651023.5687424935,333539.0189446334,2438.0,681.3022578177311,154.44094997266896,-0.8543417366946792,HEDEF_3,43.4639,24.5378,10058.0,1782907313.0
5173.0,-367321.04423446907,-711080.4363992886,2438.0,-134.70750567689868,-154.44094997266896,-0.8543417366946792,HEDEF_2,43.4639,24.5378,10058.0,1782907313.0
5173.0,657209.9538406396,-711080.4363992886,2438.0,134.70750567689868,-154.44094997266896,-0.8543417366946792,HEDEF_1,43.4639,24.5378,10058.0,1782907313.0
5292.0,673389.1279968806,-730105.8883481729,2133.0,135.4172730424426,-159.4808826234449,-0.2344230375076872,HEDEF_1,43.2928,24.7635,9753.0,1782907432.0
5292.0,659445.3152558369,352564.47089351766,2133.0,-85.74361406994069,159.4808826234449,-0.2344230375076872,HEDEF_3,43.2928,24.7635,9753.0,1782907432.0
5292.0,-383500.2183907101,-730105.8883481729,2133.0,-135.4172730424426,-159.4808826234449,-0.2344230375076872,HEDEF_2,43.2928,24.7635,9753.0,1782907432.0
5456.0,-405514.5045377262,-756292.2935729667,2438.0,-132.79383771469327,-157.53583204900244,-6.214815194370433,HEDEF_2,43.0573,25.0706,10058.0,1782907596.0
5456.0,680479.3876256675,378750.8761183115,2438.0,72.48221385074376,157.53583204900244,-6.214815194370433,HEDEF_3,43.0573,25.0706,10058.0,1782907596.0
5456.0,695403.4141438967,-756292.2935729667,2438.0,132.79383771469327,-157.53583204900244,-6.214815194370433,HEDEF_1,43.0573,25.0706,10058.0,1782907596.0
5473.0,685030.0165043136,381352.83740179363,2133.0,461.9398038397669,159.37740068707657,7.347859875657579,HEDEF_3,43.0339,25.101,9753.0,1782907613.0
5473.0,-407693.7109814556,-758894.2548564489,2133.0,-133.47152658278614,-159.37740068707657,7.347859875657579,HEDEF_2,43.0339,25.101,9753.0,1782907613.0
5473.0,697582.6205876261,-758894.2548564489,2133.0,133.47152658278614,-159.37740068707657,7.347859875657579,HEDEF_1,43.0339,25.101,9753.0,1782907613.0
5481.0,689354.3127151487,382676.05702886434,2438.0,604.2074334007085,160.51496396101405,1.8866713352007456,HEDEF_3,43.022,25.1164,10058.0,1782907621.0
5481.0,-408797.6510878186,-760217.4744835196,2438.0,-134.46853118131276,-160.51496396101405,1.8866713352007456,HEDEF_2,43.022,25.1164,10058.0,1782907621.0
5481.0,698686.5606939892,-760217.4744835196,2438.0,134.46853118131276,-160.51496396101405,1.8866713352007456,HEDEF_1,43.022,25.1164,10058.0,1782907621.0
5502.0,704084.041913731,386100.86076951685,2133.0,727.6160892700578,162.44608033411225,22.39087301587301,HEDEF_3,42.9912,25.1566,9753.0,1782907642.0
5502.0,-411679.3648719608,-763642.278224172,2133.0,-136.11506413488414,-162.44608033411225,22.39087301587301,HEDEF_2,42.9912,25.1566,9753.0,1782907642.0
5502.0,701568.2744781313,-763642.278224172,2133.0,136.11506413488414,-162.44608033411225,22.39087301587301,HEDEF_1,42.9912,25.1566,9753.0,1782907642.0
5509.0,709004.580181713,387212.8100359622,2438.0,675.0869816544406,160.55071226628766,8.142135642135639,HEDEF_3,42.9812,25.1696,10058.0,1782907649.0
5509.0,-412611.2623643451,-764754.2274906173,2438.0,-134.431566333952,-160.55071226628766,8.142135642135639,HEDEF_2,42.9812,25.1696,10058.0,1782907649.0
5509.0,702500.1719705155,-764754.2274906173,2438.0,134.431566333952,-160.55071226628766,8.142135642135639,HEDEF_1,42.9812,25.1696,10058.0,1782907649.0
5575.0,712070.1475624751,397754.08908186626,2133.0,-466.56764898230097,159.79640750074634,12.715861623756355,HEDEF_3,42.8864,25.292,9753.0,1782907715.0
5575.0,-421385.43567725545,-775295.5065365214,2133.0,-132.58735431171866,-159.79640750074634,12.715861623756355,HEDEF_2,42.8864,25.292,9753.0,1782907715.0
5575.0,711274.345283426,-775295.5065365214,2133.0,132.58735431171866,-159.79640750074634,12.715861623756355,HEDEF_1,42.8864,25.292,9753.0,1782907715.0
5955.0,753336.2135415322,458866.8207657163,1828.0,640.3377223981619,160.26966364787972,-2.711921850079751,HEDEF_3,42.3368,25.9901,9448.0,1782908095.0
5955.0,-471428.3310182916,-836408.2382203714,1828.0,-132.3169248687074,-160.26966364787972,-2.711921850079751,HEDEF_2,42.3368,25.9901,9448.0,1782908095.0
5955.0,761317.240624462,-836408.2382203714,1828.0,132.3169248687074,-160.26966364787972,-2.711921850079751,HEDEF_1,42.3368,25.9901,9448.0,1782908095.0
