time,sensor,local_track_id,callsign_true,x,y,vx,vy,track_quality,sigma_pos_m,sigma_vel_mps,is_clutter
1136.58,RADAR_A,RADAR_A-T8439,HEDEF_2,238330.71938781842,-85730.30210911128,-119.52214693163842,-204.18744673774214,9,272.8840000227423,2.6736220001334834,False
1137.82,RADAR_A,RADAR_A-T7034,PGT549U,52054.08021575888,-86022.49266250707,122.73818060073818,-202.79333387251882,9,182.71412531131116,2.6736220001334834,False
1138.09,RADAR_A,RADAR_A-T6555,HEDEF_3_MANEVRA,39937.191427787366,-291979.16044690524,-184.28892952849165,200.7927809370102,11,272.86753802857294,1.528938460803196,False
1139.08,RADAR_B,RADAR_B-T2425,HEDEF_3_MANEVRA,39780.0328732823,-291795.304575802,-181.10207188555316,203.60829946834542,9,297.3096730792949,2.6736220001334834,False
1139.11,RADAR_A,RADAR_A-T8439,HEDEF_2,237570.51253803776,-85547.431795346,-117.53382808248858,-202.60468389476762,9,272.800734770467,2.6736220001334834,False
1140.23,RADAR_A,RADAR_A-T6555,HEDEF_3_MANEVRA,40307.07563153313,-290998.090266405,-179.80854029190294,193.61391466734517,9,302.64376170666577,2.6736220001334834,False
1140.58,RADAR_A,RADAR_A-T7034,PGT549U,52321.31862574382,-86131.57864160504,122.75051543302511,-202.45279238635746,11,127.15107303854421,1.528938460803196,False
1142.51,RADAR_B,RADAR_B-T4904,PGT549U,52645.377318233644,-86548.97805353964,123.96554002069352,-211.68469531329728,5,495.67970631198244,8.1756070113073,False
1142.51,RADAR_A,RADAR_A-T6555,HEDEF_3_MANEVRA,40471.07017197481,-291131.94578376843,-181.71527133988693,201.81053256787538,10,283.51798923049637,2.021831720409404,False
1142.95,RADAR_B,RADAR_B-T2425,HEDEF_3_MANEVRA,40028.99159035776,-290793.6079984767,-181.18455461653994,199.23479685420062,8,327.58010645611415,3.5355339059327378,False
1143.16,RADAR_A,RADAR_A-T7034,PGT549U,52671.586092815545,-86535.45079631875,123.11760545398475,-205.22290197050262,11,127.5248997287279,1.528938460803196,False
1143.91,RADAR_B,RADAR_B-T1329,HEDEF_2,237674.2600015482,-85966.92768882979,-116.68407227457834,-207.82086753078391,5,521.9486869144414,8.1756070113073,False
1144.86,RADAR_A,RADAR_A-T6555,HEDEF_3_MANEVRA,40512.38534523167,-290475.91915690515,-176.00888199371514,201.14774594549698,10,283.1676753488254,2.021831720409404,False
1145.49,RADAR_A,RADAR_A-T7034,PGT549U,53163.55220034014,-87441.34608934529,121.33998777373733,-205.2765484393591,11,127.86287435907938,1.528938460803196,False
1145.83,RADAR_C,RADAR_C-T2985,PGT549U,53031.16025830902,-86766.48533144977,124.73368628351602,-198.09721180567703,6,393.9204688900248,6.1825125572116635,False
1146.62,RADAR_B,RADAR_B-T2425,HEDEF_3_MANEVRA,41034.92132696937,-290024.2004868925,-176.24194548527856,198.29563034683164,9,296.15841453382444,2.6736220001334834,False
1146.65,RADAR_A,RADAR_A-T9796,HEDEF_2,236870.02157363773,-87583.76882174348,-121.82400610538431,-202.7990466304322,13,226.50906955869462,0.8743393107950702,False
1147.35,RADAR_A,RADAR_A-SC14575,STATIC_CLUTTER,-336614.3302376571,-43825.2854560884,-0.6111475560207399,-0.37015281771197883,4,648.6736521905174,10.811227536508623,True
1147.44,RADAR_A,RADAR_A-T6555,HEDEF_3_MANEVRA,40711.26324553411,-290528.2536831787,-176.42078268194877,203.17709951475885,10,282.7838976036739,2.021831720409404,False
1148.0,RADAR_B,RADAR_B-T4904,PGT549U,53174.49491422533,-87639.65571964737,120.1133980842289,-204.86074669076336,11,116.75320067232481,1.528938460803196,False
1148.74,RADAR_A,RADAR_A-T7034,PGT549U,53328.73525883288,-87999.58113336537,123.39292494740403,-201.96331340749953,13,103.95542088198258,0.8743393107950702,False
1149.08,RADAR_A,RADAR_A-T9796,HEDEF_2,236434.0784805957,-87566.16286717771,-122.65694107264225,-202.6607683496547,13,226.41722212056698,0.8743393107950702,False
1149.58,RADAR_A,RADAR_A-T6555,HEDEF_3_MANEVRA,41132.64637909637,-289101.9034998986,-175.25004984096464,204.7651834477723,10,282.46595440144085,2.021831720409404,False
1150.29,RADAR_C,RADAR_C-T1747,HEDEF_3_MANEVRA,40725.91633062867,-288928.5861388638,-178.83203548206586,204.5993637596454,6,480.781290130809,6.1825125572116635,False
1150.97,RADAR_A,RADAR_A-T7034,PGT549U,53579.461411160664,-88482.56714056102,122.17343524398004,-201.1309442987054,12,113.80039070017601,1.1562054316023351,False
1151.97,RADAR_A,RADAR_A-T6555,HEDEF_3_MANEVRA,41077.29350422766,-289102.407058128,-168.13798215199867,203.8467008682582,10,282.10954802291593,2.021831720409404,False
1152.91,RADAR_A,RADAR_A-T7034,PGT549U,53552.47250298424,-88696.10297864149,122.45899733881419,-203.29590177428503,14,98.92018845981426,0.6611880635625048,False
1154.92,RADAR_A,RADAR_A-T7034,PGT549U,54110.28216858691,-89195.33266735669,121.76749208212725,-202.054986883871,14,99.30506827944869,0.6611880635625048,False
1156.74,RADAR_B,RADAR_B-T8356,HEDEF_3_MANEVRA,41928.19565746896,-288334.48002788174,-161.4679878071505,206.50934465635117,8,325.67908196870945,3.5355339059327378,False
1156.88,RADAR_B,RADAR_B-T4579,PGT549U,54157.87960175527,-89583.76180508496,121.85411055102914,-201.97572499822363,12,101.321935432656,1.1562054316023351,False
1157.22,RADAR_A,RADAR_A-T7034,PGT549U,54443.15659618679,-89660.19645481597,123.0910975745271,-201.78910273990306,14,99.74452592197402,0.6611880635625048,False
1157.63,RADAR_A,RADAR_A-T4913,HEDEF_2,235274.5959222175,-89514.98670759545,-122.29029337526354,-201.75832743563848,13,226.1030696031512,0.8743393107950702,False
1159.18,RADAR_B,RADAR_B-T8489,HEDEF_2,235210.1262445195,-90299.63888331519,-123.85021758564162,-203.68102832689078,9,239.5846554981487,2.6736220001334834,False
1160.23,RADAR_A,RADAR_A-T7034,PGT549U,54825.32829623555,-90164.25281953192,122.23665379447657,-202.04437804734698,14,100.32000711112768,0.6611880635625048,False
1160.35,RADAR_A,RADAR_A-T4422,HEDEF_3_MANEVRA,41820.64879848484,-286826.82666070585,-163.29039109265636,201.6077877210663,10,280.86725078746986,2.021831720409404,False
1161.55,RADAR_B,RADAR_B-T4579,PGT549U,54757.08477468377,-90491.49039080887,123.16792256052767,-200.51081613116756,12,101.94981374899125,1.1562054316023351,False
1161.69,RADAR_C,RADAR_C-T8539,PGT549U,55114.71468611921,-90357.14099377333,121.88440532806705,-197.4361059627013,9,210.12760541882227,2.6736220001334834,False
1162.88,RADAR_B,RADAR_B-T8356,HEDEF_3_MANEVRA,42322.721669238,-286487.10331526474,-142.9507697709841,193.60311858148145,5,548.7662997468876,8.1756070113073,False
1163.25,RADAR_A,RADAR_A-T7034,PGT549U,54966.48047374634,-91001.92323631984,122.8916368201134,-203.06628323951458,13,106.57931334510887,0.8743393107950702,False
1163.27,RADAR_A,RADAR_A-T4422,HEDEF_3_MANEVRA,42788.80107463943,-286791.00680911593,-159.58990047476615,204.85768474057613,11,268.9670441953595,1.528938460803196,False
1163.59,RADAR_A,RADAR_A-T2995,HEDEF_2,234903.88537634243,-91099.96907632163,-120.83271629614826,-203.39666476025394,12,230.40773366245105,1.1562054316023351,False
1164.13,RADAR_B,RADAR_B-T8489,HEDEF_2,234809.61252299682,-91144.68167397736,-122.42846256275966,-200.54621324923912,12,190.89133594054394,1.1562054316023351,False
1165.59,RADAR_A,RADAR_A-T7034,PGT549U,55434.245853198205,-91404.25834856986,123.1331725239904,-202.07767020658966,13,107.0045292239277,0.8743393107950702,False
1166.0,RADAR_A,RADAR_A-T4422,HEDEF_3_MANEVRA,42541.13284094978,-285505.25397649774,-155.6006285721058,200.61727402901084,11,268.5470281403758,1.528938460803196,False
1166.21,RADAR_A,RADAR_A-T2995,HEDEF_2,234132.3258214367,-91417.50282772827,-123.01092453298855,-201.33989871550494,12,230.31881672018162,1.1562054316023351,False
1167.0,RADAR_B,RADAR_B-T4579,PGT549U,55599.982938375295,-91803.48395166466,120.44278717617503,-203.54346852325799,11,118.94662157464394,1.528938460803196,False
1167.13,RADAR_B,RADAR_B-T8356,HEDEF_3_MANEVRA,42596.38107852836,-284822.68046728923,-161.31093455545704,197.4410851082605,6,444.6856550908679,6.1825125572116635,False
1168.61,RADAR_A,RADAR_A-T7034,PGT549U,55721.7290637259,-91996.23640665681,123.17759809556361,-203.51664821734775,12,116.73875465437808,1.1562054316023351,False
1168.76,RADAR_A,RADAR_A-T4422,HEDEF_3_MANEVRA,42665.528667861494,-285852.7222041776,-158.67900112697234,202.33039210996142,9,298.67623051918116,2.6736220001334834,False
1168.9,RADAR_A,RADAR_A-T2995,HEDEF_2,234458.70871697136,-91527.35249326985,-121.28023918775901,-202.66087781854424,13,225.70988589597928,0.8743393107950702,False
1169.11,RADAR_B,RADAR_B-T8489,HEDEF_2,234150.47320898942,-92201.13700226528,-120.71483737865569,-201.60619205544776,12,190.79098876018085,1.1562054316023351,False
1170.82,RADAR_A,RADAR_A-T7034,PGT549U,55988.071055128414,-92518.89352938338,122.26671123185204,-202.1694832689526,13,107.95644489120744,0.8743393107950702,False
1170.91,RADAR_A,RADAR_A-T4422,HEDEF_3_MANEVRA,43150.047327165725,-284972.8099671889,-153.1219563656436,202.47166803713654,10,279.3079685086776,2.021831720409404,False
1171.9,RADAR_B,RADAR_B-T8356,HEDEF_3_MANEVRA,43033.993419612656,-285135.460795601,-158.1209039496737,207.13691354620147,8,323.6025928987144,3.5355339059327378,False
1171.91,RADAR_A,RADAR_A-T2995,HEDEF_2,233731.55858333365,-92861.39583931159,-121.17288850924861,-203.03646837949597,13,225.60888150524562,0.8743393107950702,False
1172.38,RADAR_B,RADAR_B-T4579,PGT549U,56105.873144328005,-92694.72343404766,122.37643474171423,-204.51920479867292,12,103.42747160709465,1.1562054316023351,False
1172.88,RADAR_C,RADAR_C-T1885,HEDEF_3_MANEVRA,43063.59899580006,-283771.29297584674,-153.78380278401897,211.72785595897406,4,715.5214942446464,10.811227536508623,False
1172.94,RADAR_A,RADAR_A-T4422,HEDEF_3_MANEVRA,43283.69558713363,-284900.75491560524,-150.0056961208573,198.13282711574638,9,298.09991986165966,2.6736220001334834,False
1173.51,RADAR_A,RADAR_A-T7034,PGT549U,56315.198962571616,-92903.77157342316,122.11972670104811,-202.25650187624373,13,108.44597406257166,0.8743393107950702,False
1173.92,RADAR_B,RADAR_B-T8489,HEDEF_2,233489.13380648068,-92572.67194610271,-124.96381414437612,-203.38037744572716,11,199.92342885385935,1.528938460803196,False
1174.54,RADAR_A,RADAR_A-T2995,HEDEF_2,233452.6208127388,-93130.6448614561,-122.83970556522429,-202.54749121329232,14,222.89435577607097,0.6611880635625048,False
1175.64,RADAR_A,RADAR_A-T4422,HEDEF_3_MANEVRA,43555.11259351263,-284447.74161293637,-149.67131271845517,203.2428453123223,11,267.06523522277723,1.528938460803196,False
1176.03,RADAR_B,RADAR_B-T4579,PGT549U,56712.21872051862,-93475.39336594913,124.3127963190037,-202.77919048691828,10,143.893761171363,2.021831720409404,False
1176.09,RADAR_B,RADAR_B-T8356,HEDEF_3_MANEVRA,43975.41753576664,-284288.7013129327,-154.97283137176302,204.24575572393533,9,291.6895757703252,2.6736220001334834,False
1176.33,RADAR_A,RADAR_A-T2995,HEDEF_2,233020.81559801102,-93687.56347015742,-122.34480961416854,-201.74742053720368,12,229.98768307997875,1.1562054316023351,False
1177.79,RADAR_A,RADAR_A-T9691,PGT549U,56855.93913551672,-93962.78080256372,122.8274362776094,-201.5851304215431,13,109.22831934915972,0.8743393107950702,False
1178.42,RADAR_C,RADAR_C-T1885,HEDEF_3_MANEVRA,43837.40825394409,-283988.5695432931,-147.79113734461646,199.54218099592785,5,575.541558241556,8.1756070113073,False
1178.87,RADAR_A,RADAR_A-T2995,HEDEF_2,232893.3406720835,-94170.81894821316,-123.04414097636156,-202.2498572185564,14,222.7523714621675,0.6611880635625048,False
1179.07,RADAR_B,RADAR_B-T8489,HEDEF_2,233105.4752456442,-94081.8127402096,-117.89847683518671,-202.2387510497425,10,215.0226500490168,2.021831720409404,False
1180.37,RADAR_A,RADAR_A-T9691,PGT549U,57396.183756958744,-94495.72342588475,122.15999820972345,-201.77560887528506,14,104.19245895931832,0.6611880635625048,False
1181.43,RADAR_A,RADAR_A-T2995,HEDEF_2,232311.08251645343,-94581.39949124945,-119.6225379015411,-204.31215119796502,12,229.82768136625623,1.1562054316023351,False
1181.52,RADAR_B,RADAR_B-T4579,PGT549U,57196.59634501535,-94690.58393873884,113.07534175347998,-203.57778470084065,8,226.1613533350403,3.5355339059327378,False
1181.71,RADAR_C,RADAR_C-SC05477,STATIC_CLUTTER,55136.67515816236,53292.819011379856,0.17223151712117593,-0.46452541403306363,1,1500.0,25.0,True
1182.97,RADAR_A,RADAR_A-T9691,PGT549U,57644.17873914243,-94901.85180956348,122.83631387222718,-202.29949796811943,12,119.16125342859867,1.1562054316023351,False
1183.96,RADAR_A,RADAR_A-T2995,HEDEF_2,232193.3743752249,-95228.54851304756,-121.38273602975855,-202.9169140159506,13,225.22144632407773,0.8743393107950702,False
1184.02,RADAR_C,RADAR_C-T7183,HEDEF_2,232451.6723804476,-94378.51252262355,-124.20594993889857,-206.73875501555926,7,364.6342368736677,4.6753056338464924,False
1184.27,RADAR_B,RADAR_B-T8489,HEDEF_2,232671.14397268664,-95679.25621816648,-126.82120344611806,-201.19187733751914,10,214.94557281697914,2.021831720409404,False
1184.33,RADAR_A,RADAR_A-SC14575,STATIC_CLUTTER,-336587.6752444829,-43842.76405252445,0.37548734913818227,0.055120272241110234,2,1134.321747974356,18.905362466239264,True
1185.36,RADAR_A,RADAR_A-T9691,PGT549U,57880.91315619866,-95407.0476744316,122.74311672019782,-203.62556862972792,14,105.15475089531407,0.6611880635625048,False
1185.77,RADAR_B,RADAR_B-T4579,PGT549U,57719.235029133124,-95290.37095415893,121.3634956260227,-201.84975605897705,9,178.90764132440876,2.6736220001334834,False
1185.77,RADAR_A,RADAR_A-T7397,HEDEF_3_MANEVRA,44446.54905926285,-281783.4421675506,-137.73593915737,202.45341754544972,11,265.5139673762175,1.528938460803196,False
1185.9,RADAR_B,RADAR_B-T7015,HEDEF_3_MANEVRA,44718.33576579034,-282382.3147383177,-134.9623059567183,199.72524826726553,6,442.82523230263735,6.1825125572116635,False
1186.77,RADAR_A,RADAR_A-T2995,HEDEF_2,232244.85137385665,-96014.8184297031,-122.09959009478787,-202.32239902332708,14,222.50305618139333,0.6611880635625048,False
1187.52,RADAR_C,RADAR_C-T1885,HEDEF_3_MANEVRA,44668.34046279098,-280899.3492306794,-128.89958566722146,195.46245080222943,5,574.7310989661119,8.1756070113073,False
1187.66,RADAR_A,RADAR_A-T9691,PGT549U,57885.78318363423,-95753.56474348027,123.0756809673581,-202.46098303437984,12,119.95938351804448,1.1562054316023351,False
1188.1,RADAR_A,RADAR_A-T7397,HEDEF_3_MANEVRA,44685.003918233706,-281782.1194232246,-133.65288898487657,198.8514143069725,9,296.0188610037527,2.6736220001334834,False
1189.0,RADAR_B,RADAR_B-T4579,PGT549U,58295.37916691648,-96088.03364914407,120.32880309822592,-202.23108843953625,12,105.7500804842792,1.1562054316023351,False
1189.37,RADAR_A,RADAR_A-T9691,PGT549U,58311.29773597356,-96157.06820382862,121.54906974613303,-201.74647950303162,12,120.2501189848976,1.1562054316023351,False
1189.84,RADAR_B,RADAR_B-T8489,HEDEF_2,231670.88865954394,-96400.50954989521,-121.93970310873516,-201.23030128293294,12,190.43412358220743,1.1562054316023351,False
1190.58,RADAR_A,RADAR_A-T7397,HEDEF_3_MANEVRA,45738.5408427455,-281091.24827741535,-135.62586703471473,200.45339529862167,11,264.77885688832714,1.528938460803196,False
1191.64,RADAR_C,RADAR_C-SC05477,STATIC_CLUTTER,55109.97132320294,53321.82514917571,-0.15127377064948883,0.4744086418581788,4,648.6736521905174,10.811227536508623,True
1191.71,RADAR_A,RADAR_A-T9691,PGT549U,58503.04332005093,-96673.48725870452,123.11924553258346,-202.4287030367877,12,120.64890248859663,1.1562054316023351,False
1191.72,RADAR_B,RADAR_B-T7015,HEDEF_3_MANEVRA,45478.93011936043,-280956.5318066732,-136.24143966871318,210.6227554038128,7,369.69385440469324,4.6753056338464924,False
1191.75,RADAR_A,RADAR_A-T9734,HEDEF_2,231314.21753282438,-96794.11965724881,-123.21697180733175,-203.68700559835807,14,222.35173267946865,0.6611880635625048,False
1193.34,RADAR_A,RADAR_A-T7397,HEDEF_3_MANEVRA,44897.14531736082,-280640.0629818518,-130.98582972381377,203.65169361046364,10,276.01859635579314,2.021831720409404,False
1193.62,RADAR_C,RADAR_C-T7183,HEDEF_2,231299.86432244044,-96891.82242251233,-123.72740849074131,-202.44999925849427,7,364.73800688137544,4.6753056338464924,False
1193.91,RADAR_A,RADAR_A-T9734,HEDEF_2,231267.84492876296,-97559.46358161571,-122.31551176770026,-203.1227147231755,14,222.2876482865063,0.6611880635625048,False
1194.38,RADAR_A,RADAR_A-T9691,PGT549U,58856.8490385044,-97250.60658144743,123.20499573026846,-203.32469616510673,13,112.2758516240552,0.8743393107950702,False
1194.81,RADAR_B,RADAR_B-T8489,HEDEF_2,230843.75782628966,-97460.88039668153,-121.30148244250206,-201.98413766009955,12,190.36301514013562,1.1562054316023351,False
1195.78,RADAR_B,RADAR_B-T4579,PGT549U,58855.50632245752,-97574.56112981128,122.09919867946988,-202.82635249319281,12,106.71476912113921,1.1562054316023351,False
1195.98,RADAR_A,RADAR_A-T7397,HEDEF_3_MANEVRA,45954.68672634597,-279697.16620454873,-129.96209173430404,206.1764915737021,9,294.94285082237366,2.6736220001334834,False
1196.16,RADAR_A,RADAR_A-T9734,HEDEF_2,230582.80900366732,-97849.1740537859,-120.44711128735284,-202.7144245923984,13,224.8573541177613,0.8743393107950702,False
1196.82,RADAR_A,RADAR_A-T9691,PGT549U,59179.79652273102,-97724.68810352987,121.5813456532833,-202.86646124680087,14,107.37360034577637,0.6611880635625048,False
1197.17,RADAR_B,RADAR_B-T7015,HEDEF_3_MANEVRA,45995.53750259695,-279980.30071833206,-132.97222551147428,195.69227513513508,6,441.71919923535455,6.1825125572116635,False
1198.95,RADAR_A,RADAR_A-T7397,HEDEF_3_MANEVRA,45892.1958701889,-279004.3580299332,-126.79795717661962,199.05539962581776,9,294.53823342464443,2.6736220001334834,False
1198.96,RADAR_B,RADAR_B-T4579,PGT549U,59461.514307736514,-97913.21510916263,121.40561328310552,-199.0399939621511,10,146.25003294347707,2.021831720409404,False
1199.17,RADAR_A,RADAR_A-T9691,PGT549U,59357.93575336873,-98254.88685268811,123.71515493385215,-204.22004952050514,12,121.92479182275005,1.1562054316023351,False
1200.25,RADAR_B,RADAR_B-T4913,HEDEF_2,230685.80259758,-98421.11096870997,-121.51600759954191,-204.76071580439867,9,239.0232693442981,2.6736220001334834,False
1200.89,RADAR_A,RADAR_A-T7397,HEDEF_3_MANEVRA,46213.862520911054,-278632.4802714729,-122.41971130879334,206.17558197347242,9,294.27439114614396,2.6736220001334834,False
1201.37,RADAR_C,RADAR_C-T7183,HEDEF_2,230726.9762943607,-98597.93151498145,-123.8737461140068,-198.60123734335255,6,438.1946934063205,6.1825125572116635,False
1201.81,RADAR_A,RADAR_A-T9653,HEDEF_2,229948.68104208465,-98404.6810521901,-123.08738973797428,-203.09812051420337,13,224.69815518720736,0.8743393107950702,False
1201.82,RADAR_B,RADAR_B-SC69319,STATIC_CLUTTER,389170.40210747585,-173902.88493108793,0.6822586105098248,-0.7244569042678328,3,857.790551951732,14.296509199195533,True
1202.0,RADAR_A,RADAR_A-T9691,PGT549U,59754.2565751254,-98713.29726895843,122.90870718145956,-202.80546365978586,14,108.37771119595182,0.6611880635625048,False
1202.89,RADAR_A,RADAR_A-T7397,HEDEF_3_MANEVRA,46046.45745418023,-278456.6016823538,-119.46092581684609,199.05751509505674,10,274.6277386556876,2.021831720409404,False
1203.5,RADAR_B,RADAR_B-T4579,PGT549U,59752.91218698925,-99052.87151740605,118.99914218986895,-202.44162047322752,11,123.40715811648498,1.528938460803196,False
1204.01,RADAR_B,RADAR_B-T7015,HEDEF_3_MANEVRA,46195.68260725284,-278801.47739420965,-119.5570275411206,208.38314608326692,7,368.25788507172007,4.6753056338464924,False
1204.42,RADAR_A,RADAR_A-T9653,HEDEF_2,229492.7822142269,-99430.31185904358,-123.14599091842972,-202.96703925839145,12,229.1673665188393,1.1562054316023351,False
1204.8,RADAR_A,RADAR_A-T9691,PGT549U,60181.73438722048,-99673.33172711865,122.57427826862518,-200.46938963713433,12,122.89280983691924,1.1562054316023351,False
1205.29,RADAR_B,RADAR_B-T4913,HEDEF_2,229572.4404087796,-99574.9299314298,-122.81619974618083,-202.2242348652155,8,276.3612520536723,3.5355339059327378,False
1205.58,RADAR_C,RADAR_C-T1059,PGT549U,61210.07518204774,-99239.18970304784,113.4535292627692,-204.16125406815817,6,398.1126838436173,6.1825125572116635,False
1206.59,RADAR_B,RADAR_B-SC46433,STATIC_CLUTTER,-343906.4354488457,108109.44430702757,-0.3587640978647713,-0.40975018233202,2,1134.321747974356,18.905362466239264,True
1206.83,RADAR_A,RADAR_A-T9691,PGT549U,60468.39470145426,-99774.77507535403,122.30500392716444,-203.1768839817269,13,114.57924653508904,0.8743393107950702,False
1206.99,RADAR_A,RADAR_A-T9653,HEDEF_2,229434.4494826856,-99803.4063713855,-122.64551460000065,-203.2878177967874,12,229.09942674485296,1.1562054316023351,False
1207.92,RADAR_A,RADAR_A-T2660,HEDEF_3_MANEVRA,46765.99403283646,-278190.6264201597,-113.48074752345332,202.33715713509528,9,293.3495528338151,2.6736220001334834,False
1208.89,RADAR_B,RADAR_B-T4579,PGT549U,60710.33354175832,-99926.77740841075,121.61865894782163,-204.78891040649984,11,124.09206613636253,1.528938460803196,False
1208.91,RADAR_A,RADAR_A-T9691,PGT549U,60689.074065936315,-100245.8774911837,122.95044074817214,-202.20943837840375,13,114.96362247285458,0.8743393107950702,False
1210.37,RADAR_B,RADAR_B-T4913,HEDEF_2,228936.0687021158,-100048.90740607663,-121.46840611177686,-203.98774810245638,12,190.18011356217886,1.1562054316023351,False
1211.34,RADAR_A,RADAR_A-T9691,PGT549U,60815.70526447105,-100780.92820241406,122.9520898657887,-203.04466047358738,12,124.02026244653015,1.1562054316023351,False
1211.91,RADAR_C,RADAR_C-T7183,HEDEF_2,229559.21392788156,-100507.81100701856,-121.2747619479031,-203.79655969784935,9,283.2759867864027,2.6736220001334834,False
1212.76,RADAR_A,RADAR_A-T2157,HEDEF_2,228927.90239416546,-101327.08687509265,-123.83852644136451,-202.82998107487393,12,228.9593852722771,1.1562054316023351,False
1213.3,RADAR_B,RADAR_B-T4654,HEDEF_3_MANEVRA,49233.561645771784,-276205.2244427638,-55.652729466936904,204.84124013871343,9,286.1067464012786,2.6736220001334834,False
1213.31,RADAR_B,RADAR_B-T4579,PGT549U,61042.764120530104,-101336.06132050902,119.59910984743127,-204.65629120014395,10,147.7852972851527,2.021831720409404,False
1213.45,RADAR_B,RADAR_B-T4913,HEDEF_2,228544.1664527039,-100918.71923228483,-118.33898778276159,-202.87234431998414,9,238.91347125198882,2.6736220001334834,False
1213.64,RADAR_A,RADAR_A-T9691,PGT549U,61214.29649860416,-101156.57877221776,121.01179345304959,-204.4439953639711,12,124.41606383373927,1.1562054316023351,False
1214.33,RADAR_A,RADAR_A-SC14575,STATIC_CLUTTER,-336600.8558869766,-43829.60466848823,-0.04304845027466379,-0.5381882237367419,2,1134.321747974356,18.905362466239264,True
1214.64,RADAR_A,RADAR_A-T2157,HEDEF_2,228414.88172739133,-101305.09873394713,-122.01506401885582,-203.38652608586136,14,221.72818802592292,0.6611880635625048,False
1216.55,RADAR_A,RADAR_A-T2157,HEDEF_2,228114.94517303648,-101959.6803957999,-123.10579539734314,-202.51253526215345,12,228.87069370888284,1.1562054316023351,False
1216.74,RADAR_A,RADAR_A-SC62965,STATIC_CLUTTER,-331782.06020478584,-102079.4995995005,0.5192649428452086,-0.6419768110893975,1,1500.0,25.0,True
1217.15,RADAR_B,RADAR_B-T4579,PGT549U,61806.960400192474,-101558.14037149081,124.78920276438456,-203.37935696804834,12,109.82048244061048,1.1562054316023351,False
1218.53,RADAR_B,RADAR_B-T4654,HEDEF_3_MANEVRA,51707.28262333006,-275688.5893628106,1.930236825279394,203.69794874588072,9,285.33612122887234,2.6736220001334834,False
1218.94,RADAR_C,RADAR_C-T7183,HEDEF_2,228429.89350394867,-102296.79965972957,-121.18789274253739,-204.44167538588204,8,315.5747615624762,3.5355339059327378,False
1219.32,RADAR_A,RADAR_A-T2157,HEDEF_2,227855.46222072895,-102764.60167097888,-122.51917697184533,-204.13206146627812,13,224.2600190251346,0.8743393107950702,False
1219.34,RADAR_A,RADAR_A-SC14575,STATIC_CLUTTER,-336556.1505029076,-43803.61781220777,0.49913374109882647,-0.45304789072197854,1,1500.0,25.0,True
1219.38,RADAR_A,RADAR_A-T6480,PGT549U,62017.41263181489,-102367.96304021233,123.18885411743229,-202.08543032893877,13,116.90625932488129,0.8743393107950702,False
1220.77,RADAR_A,RADAR_A-T7508,HEDEF_3_MANEVRA,52882.49736123536,-274941.1532801669,35.81806622655048,202.08391759865972,10,272.73157147439355,2.021831720409404,False
1221.77,RADAR_A,RADAR_A-T6480,PGT549U,62372.63752504204,-102739.93492052706,119.86405659794868,-202.95734971466467,12,125.82472027157728,1.1562054316023351,False
1221.84,RADAR_B,RADAR_B-T4579,PGT549U,62212.7201618694,-102516.10215406894,126.38262291387213,-202.36657541867066,8,228.91240403897038,3.5355339059327378,False
1222.5,RADAR_B,RADAR_B-T4654,HEDEF_3_MANEVRA,53681.35859044138,-274468.8043812804,44.59630763403721,193.92761947551043,6,439.2726969756497,6.1825125572116635,False
1223.11,RADAR_A,RADAR_A-T5588,HEDEF_2,227231.94812840165,-103129.70924062697,-123.20989906865597,-203.04026515546133,13,224.17463365565916,0.8743393107950702,False
1224.13,RADAR_A,RADAR_A-T6480,PGT549U,62528.10302170857,-103532.32311334039,122.17804702826686,-202.53011385011695,14,112.67813720270678,0.6611880635625048,False
1225.07,RADAR_A,RADAR_A-T5588,HEDEF_2,227369.51587824489,-103660.41716375506,-122.71407384640051,-202.7244419290925,14,221.48724964562484,0.6611880635625048,False
1225.76,RADAR_A,RADAR_A-T3500,HEDEF_3_MANEVRA,56135.630099935726,-273646.60026126925,96.59275052974822,203.80168706584507,11,260.47146372090185,1.528938460803196,False
1226.26,RADAR_B,RADAR_B-T4579,PGT549U,62837.80535746977,-103723.86085732777,118.44565287030265,-204.6394170249764,8,229.23126643754625,3.5355339059327378,False
1226.38,RADAR_A,RADAR_A-T6480,PGT549U,62625.46841094055,-103694.38533814205,123.35362122071305,-204.30942888762448,13,118.20964134521465,0.8743393107950702,False
1227.47,RADAR_B,RADAR_B-T4654,HEDEF_3_MANEVRA,56021.35104108683,-273618.54642210697,108.62746995569809,206.8793060127349,9,284.0588003441445,2.6736220001334834,False
1227.63,RADAR_A,RADAR_A-T5588,HEDEF_2,227017.35119019056,-104389.61455043158,-122.55042179871192,-203.7990061087809,13,224.07609663139928,0.8743393107950702,False
1227.81,RADAR_B,RADAR_B-T1545,HEDEF_2,226817.98863601114,-103832.14791372104,-121.39478180355756,-206.7000226190625,9,238.8381947130772,2.6736220001334834,False
1228.6,RADAR_A,RADAR_A-T3500,HEDEF_3_MANEVRA,56840.51536549755,-273289.15484335023,131.701216330222,206.22397223977381,10,272.05829909492684,2.021831720409404,False
1228.92,RADAR_A,RADAR_A-T6480,PGT549U,63161.589826231335,-104240.66914697558,121.27737153184084,-203.77381606662198,12,127.06730655480543,1.1562054316023351,False
