time,x,y,z,vx,vy,vz,callsign,lat,lon,alt_m,time_unix,target_id,target_name,speed,heading,turn_rate,climb_rate,spiral_center_x_m,spiral_center_y_m,spiral_radius_m,spiral_theta_rad
92.7,99011.39399395588,99926.31693851769,3711.8660544986446,1.7093491574050859,-76.76230315864086,5.796324932874995,HEDEF_5,49.740658958226916,18.743807496672034,11331.866054498645,1782902232.7,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9998080743613,631.2756562147015,0.07755239541828018,5.796324932874995,100000.0,100000.0,991.348093869284,9.499172689569788
92.75,99011.48689900362,99922.47898678711,3712.155841766202,2.0070330392336473,-76.75518406671472,5.795165244395321,HEDEF_5,49.74062444269778,18.743808766186184,11332.155841766202,1782902232.75,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980781109574,631.4978574501919,0.07755415257169318,5.795165244395321,100000.0,100000.0,991.5481124270476,9.503039623918415
92.80000000000001,99011.59469725979,99918.64142011102,3712.445571023084,2.304620579117909,-76.74691319058184,5.794006276686559,HEDEF_5,49.74058993063152,18.74381023921069,11332.445571023083,1782902232.8,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980824022019,631.7200087773086,0.0775205028269852,5.794006276686559,100000.0,100000.0,991.7480909443651,9.506905784169987
92.85000000000001,99011.71736106154,99914.80429546806,3712.73524239387,2.6019827547715977,-76.73749434226193,5.792848514487559,HEDEF_5,49.74055542254056,18.743811915367537,11332.73524239387,1782902232.85,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980809129728,631.9420172139637,0.07750630919858281,5.792848514487559,100000.0,100000.0,991.9480295072236,9.510771171986883
92.9,99011.85489553527,99910.9676706768,3713.024855874533,2.8993889916455373,-76.72692036093213,5.791690890728205,HEDEF_5,49.740520918944874,18.743813794726787,11333.024855874533,1782902232.9,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980810347154,632.1640872175801,0.07749693488823084,5.791690890728205,100000.0,100000.0,992.1479281128436,9.514635787315367
92.95,99012.00729996071,99907.13160343196,3713.3144114829433,3.196598009672016,-76.71520039497409,5.79053432681394,HEDEF_5,49.740486420363325,18.743815877278593,11333.314411482943,1782902232.95,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980843006352,632.3860419433933,0.07747317626406414,5.79053432681394,100000.0,100000.0,992.3477867735602,9.51849963039391
93.0,99012.17455533624,99903.2961506373,3713.6039093072136,3.493731797672808,-76.70232984691393,5.7893783302934025,HEDEF_5,49.74045192730765,18.7438181627633,11333.603909307214,1782902233.0,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980822878797,632.6079758201205,0.07747039208832973,5.7893783302934025,100000.0,100000.0,992.5476055501903,9.522362702398283
93.05000000000001,99012.35667314047,99899.46137044727,3713.8933493159725,3.7908204124541953,-76.68830849439837,5.7882227663794765,HEDEF_5,49.74041744030087,18.74382065133777,11333.893349315973,1782902233.05,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980845381842,632.8299145937817,0.07744197118600482,5.7882227663794765,100000.0,100000.0,992.7473844210812,9.526225002909873
93.10000000000001,99012.5536373775,99895.62731978786,3714.1827315838514,4.08762835257221,-76.67314829165116,5.78706853332551,HEDEF_5,49.740382959854905,18.743823342783415,11334.18273158385,1782902233.1,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980867970834,633.0516856307337,0.07742585033147975,5.78706853332551,100000.0,100000.0,992.947123437745,9.530086532924557
93.15,99012.76543597573,99891.7940556181,3714.4720561693052,4.384476538863964,-76.65683309303131,5.785914365464123,HEDEF_5,49.74034848648201,18.743826236935288,11334.472056169305,1782902233.15,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980843753569,633.2735320387022,0.07743222233641234,5.785914365464123,100000.0,100000.0,993.1468226405287,9.533947293222361
93.2,99012.99208503138,99887.96163647856,3714.761323020398,4.681207715300843,-76.6393723479705,5.784760856520734,HEDEF_5,49.74031402070867,18.74382933401333,11334.761323020397,1782902233.2,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980881620284,633.4953395845532,0.07739395897476697,5.784760856520734,100000.0,100000.0,993.3464819935853,9.537807283110254
93.25,99013.23355674726,99884.13011838331,3715.050532254957,4.977628170396201,-76.62077815271914,5.783608741861826,HEDEF_5,49.7402795630386,18.743832633637712,11335.050532254958,1782902233.25,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980881151501,633.7169667596085,0.07737852511176868,5.783608741861826,100000.0,100000.0,993.5461015782415,9.541666504160526
93.30000000000001,99013.48984784842,99880.29955866329,3715.339683894584,5.2740977285429835,-76.60102887987159,5.782456605244079,HEDEF_5,49.740245113987406,18.743836135763676,11335.339683894585,1782902233.3,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980867961085,633.9386858759383,0.0773824050714893,5.782456605244079,100000.0,100000.0,993.7456814094077,9.545524956661426
93.35000000000001,99013.76096652012,99876.47001549533,3715.6287779154814,5.570395831950009,-76.5801396452589,5.781305286232964,HEDEF_5,49.74021067407829,18.74383984050307,11335.62877791548,1782902233.35,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980901680591,634.1603352815254,0.07734663415504883,5.781305286232964,100000.0,100000.0,993.9452214706583,9.549382640295406
93.4,99014.04688743161,99872.64154469877,3715.9178144232073,5.866430499008857,-76.55811768374406,5.780155124652083,HEDEF_5,49.74017624381324,18.743843747509764,11335.917814423206,1782902233.4,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980898250818,634.381849445601,0.07733589792761109,5.780155124652083,100000.0,100000.0,994.1447218348524,9.55323955647104
93.45,99014.34760957002,99868.81420372696,3716.2067934279466,6.162476627971046,-76.53494337631855,5.779005034877628,HEDEF_5,49.740141823708946,18.743847856769914,11336.206793427948,1782902233.45,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980892833253,634.603437337136,0.07733346822239184,5.779005034877628,100000.0,100000.0,994.3441825090193,9.557095705324228
93.5,99014.66313509441,99864.98805036113,3716.495714926695,6.458314230549149,-76.51063441578299,5.777855854044901,HEDEF_5,49.740107414285056,18.743852168313023,11336.495714926696,1782902233.5,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980921844048,634.8249375800261,0.07729931003744639,5.777855854044901,100000.0,100000.0,994.5436034910858,9.560951086814885
93.55000000000001,99014.99344099307,99861.16314028538,3716.784579013351,6.753911688923836,-76.4851942602545,5.776707687466114,HEDEF_5,49.74007301604234,18.743856681824646,11336.78457901335,1782902233.55,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980919351087,635.0463297595779,0.07729170494539517,5.776707687466114,100000.0,100000.0,994.7429848458629,9.564805702195997
93.60000000000001,99015.33852626331,99857.3395309351,3717.0733856954416,7.0494950275169685,-76.45860411110334,5.775559639703715,HEDEF_5,49.74003862949732,18.743861397291077,11337.073385695441,1782902233.6,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980916803099,635.2677864285002,0.07728678540267708,5.775559639703715,100000.0,100000.0,994.9423265785457,9.568659551567997
93.65,99015.69839049582,99853.51727987427,3717.3621349773216,7.344850107678212,-76.43088373960927,5.774412525068328,HEDEF_5,49.740004255167705,18.74386631470673,11337.362134977322,1782902233.65,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980943048882,635.4891504211486,0.07725198657276167,5.774412525068328,100000.0,100000.0,995.1416286921402,9.572512634989002
93.7,99016.07301127407,99849.69644256115,3717.650826947949,7.639953893842176,-76.40203631261829,5.773266415621038,HEDEF_5,49.739969893552214,18.743871433765285,11337.65082694795,1782902233.7,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980943690976,635.7104077074623,0.07724525925053172,5.773266415621038,100000.0,100000.0,995.340891248048,9.576364953646083
93.75,99016.4623858852,99845.877076243,3717.939461618884,7.935035259812139,-76.37203996360768,5.772120405054011,HEDEF_5,49.73993554516571,18.74387675442967,11337.939461618884,1782902233.75,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980939423025,635.9317331553934,0.07724235645596877,5.772120405054011,100000.0,100000.0,995.5401142542472,9.580216507693477
93.80000000000001,99016.86651480006,99842.05923856479,3718.228038988455,8.22988592821639,-76.3409163444303,5.770975284933229,HEDEF_5,49.73990121052659,18.74388227670633,11338.228038988455,1782902233.8,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980965195998,636.1529738099196,0.077204663752525,5.770975284933229,100000.0,100000.0,995.7392977095849,9.584067297108893
93.85000000000001,99017.28537447803,99838.24298460856,3718.5165591473774,8.524439820204861,-76.30867361463606,5.769831294550386,HEDEF_5,49.73986689013022,18.743888000273582,11338.516559147378,1782902233.85,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980971561503,636.3740832945681,0.07719656101505734,5.769831294550386,100000.0,100000.0,995.9384416766744,9.58791732310283
93.9,99017.71895878208,99834.42837120332,3718.8050221179096,8.818980217096396,-76.27528115431778,5.768687316354772,HEDEF_5,49.73983258448769,18.743893925047566,11338.80502211791,1782902233.9,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980961400902,636.5952775238283,0.07720018155252717,5.768687316354772,100000.0,100000.0,996.1375461708798,9.591766585972325
93.95,99018.16727249973,99830.61545649312,3719.0934278790132,9.113304708735086,-76.24076229787897,5.767544119247759,HEDEF_5,49.73979829412188,18.743900051093703,11339.093427879014,1782902233.95,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980989355367,636.8164077526284,0.0771595225891133,5.767544119247759,100000.0,100000.0,996.3366111776794,9.595615085436622
94.0,99018.63028925295,99826.80429497354,3719.3817765298345,9.40726935735438,-76.20513516361825,5.76640224509174,HEDEF_5,49.7397640195229,18.74390637805155,11339.381776529834,1782902234.0,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980997976128,637.0373690231883,0.07714561008542375,5.76640224509174,100000.0,100000.0,996.5356367655066,9.599462822818742
94.05000000000001,99019.10799943547,99822.99494297676,3719.670068103522,9.701213364605792,-76.16835923423059,5.765260359032254,HEDEF_5,49.73972976119735,18.743912905789834,11339.670068103522,1782902234.05,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99980984514076,637.2584195392142,0.07715589853589222,5.765260359032254,100000.0,100000.0,996.7346229572414,9.603309798561016
94.10000000000001,99019.60041058941,99819.18745905011,3719.9583025657384,9.994973416090943,-76.13045510649681,5.76411907828151,HEDEF_5,49.739695519671756,18.74391963441162,11339.958302565738,1782902234.1,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981011054054,637.4794397582529,0.07712033661189821,5.76411907828151,100000.0,100000.0,996.9335697291833,9.607156012205252
94.15,99020.10749677708,99815.38189746611,3720.24648001135,10.28835498727858,-76.09144882869441,5.762979141443793,HEDEF_5,49.7396612954342,18.74392656356248,11340.24648001135,1782902234.15,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981014118669,637.7002865194631,0.07709458759390486,5.762979141443793,100000.0,100000.0,997.1324771468111,9.611001465017338
94.2,99020.62924608814,99811.57831416724,3720.5346004798826,10.581618757219985,-76.05130707588978,5.761839518563647,HEDEF_5,49.7396270889878,18.743933693079658,11340.534600479883,1782902234.2,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981011737701,637.9211592074961,0.07710196046134854,5.761839518563647,100000.0,100000.0,997.3313452374069,9.614846157524719
94.25,99021.1656586528,99807.77676675853,3720.8226639632067,10.87474758864846,-76.01003204938024,5.760700259044825,HEDEF_5,49.739592900850596,18.74394102296494,11340.822663963207,1782902234.25,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981022534527,638.1420482121251,0.07708340453513074,5.760700259044825,100000.0,100000.0,997.5301739953599,9.618690089618918
94.30000000000001,99021.716720847,99803.9773109623,3721.110670505787,11.167552831815556,-75.96765101898927,5.7595620790016255,HEDEF_5,49.73955873152371,18.74394855303215,11341.110670505786,1782902234.3,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981034350803,638.3628145825323,0.07704726695442332,5.7595620790016255,100000.0,100000.0,997.72896345136,9.622533261893262
94.35000000000001,99022.28241393597,99800.18000165663,3721.398620171107,11.46008105261717,-75.92415886151139,5.758424780506175,HEDEF_5,49.73952458150068,18.743956283025295,11341.398620171107,1782902234.35,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981047063245,638.5834965340758,0.07704576975901034,5.758424780506175,100000.0,100000.0,997.9277136492252,9.62637567519488
94.4,99022.86272895227,99796.38489507616,3721.686512983837,11.752540318062529,-75.87952448835131,5.7572875374535215,HEDEF_5,49.73949045128724,18.74396421282183,11341.686512983837,1782902234.4,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981039129193,638.8042543261851,0.077048726339072,5.7572875374535215,100000.0,100000.0,998.126424605984,9.63021732985298
94.45,99023.45766796777,99792.59204920779,3721.9743489248517,12.044747844338417,-75.83377619367093,5.756151043548016,HEDEF_5,49.73945634140486,18.743972342450064,11341.974348924852,1782902234.45,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.999810631336,639.0249532176846,0.07701051229516054,5.756151043548016,100000.0,100000.0,998.3250963084355,9.634058225612351
94.5,99024.0672037367,99788.80151745678,3722.262128088192,12.336565551697277,-75.78693675238173,5.755015818976972,HEDEF_5,49.739422252333846,18.743980671537702,11342.262128088192,1782902234.5,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981064260813,639.2454920594504,0.07698732650091245,5.755015818976972,100000.0,100000.0,998.5237288214895,9.637898363727885
94.55000000000001,99024.69132452294,99785.01335553254,3722.54985050675,12.628237087163143,-75.73896833881736,5.753880899064825,HEDEF_5,49.73938818457519,18.743989199924368,11342.54985050675,1782902234.55,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981066443348,639.4660581061344,0.07699517149013957,5.753880899064825,100000.0,100000.0,998.7223221678473,9.641737744638469
94.60000000000001,99025.33002744541,99781.2276206229,3722.8375161780987,12.919745569117367,-75.68987343017943,5.7527463323494885,HEDEF_5,49.73935413864321,18.743997927570696,11342.837516178099,1782902234.6,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981075179127,639.6866418963775,0.07697882301458492,5.7527463323494885,100000.0,100000.0,998.9208763458361,9.645576368311755
94.65,99025.98329907985,99777.44436818952,3723.1251251399844,13.210916105192155,-75.6396821589442,5.7516127826529555,HEDEF_5,49.73932011503667,18.744006854293247,11343.125125139984,1782902234.65,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9998108507164,639.9071142731964,0.07694158377456972,5.7516127826529555,100000.0,100000.0,999.1193913815079,9.649414235251408
94.7,99026.65111905592,99773.663652407,3723.412677456364,13.501757162157446,-75.5883947579423,5.750480200396851,HEDEF_5,49.73928611424278,18.744015979813668,11343.412677456363,1782902234.7,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981098082998,640.127484698311,0.07693374100796291,5.750480200396851,100000.0,100000.0,999.3178673190072,9.653251346310867
94.75,99027.33347479606,99769.88552871373,3723.7001731600244,13.792474260320887,-75.53597513085697,5.7493477682510274,HEDEF_5,49.73925213676011,18.74402530396009,11343.700173160025,1782902234.75,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981094101044,640.3479121393872,0.07694061180049516,5.7493477682510274,100000.0,100000.0,999.5163041809653,9.65708770192766
94.80000000000001,99028.03036648195,99766.11005489391,3723.9876122331884,14.082964638364501,-75.48244188912213,5.748215869512933,HEDEF_5,49.73921818310832,18.744034826734996,11343.987612233188,1782902234.8,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981111816213,640.5683219312434,0.07691288343512781,5.748215869512933,100000.0,100000.0,999.7147019551115,9.660923301864564
94.85000000000001,99028.7417712599,99762.33728452481,3724.274994746975,14.373061285587028,-75.42782665521372,5.747085138231341,HEDEF_5,49.739184253769245,18.7440445478261,11344.274994746975,1782902234.85,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981111817281,640.7885905004887,0.07687661893088205,5.747085138231341,100000.0,100000.0,999.913060690534,9.664758147070586
94.9,99029.46767261051,99758.56727222839,3724.562320747012,14.662858609925024,-75.37211365287658,5.745955190082896,HEDEF_5,49.73915034923412,18.74405446700767,11344.562320747013,1782902234.9,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981129953007,641.0087925120409,0.07687619414770097,5.745955190082896,100000.0,100000.0,1000.1113804187255,9.668592238154574
94.95,99030.2080571209,99754.80007315952,3724.8495902659834,14.952524235239252,-75.31527024856769,5.744825354355271,HEDEF_5,49.739116469998955,18.74406458409642,11344.849590265983,1782902234.95,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981124634166,641.2290586474579,0.0768820908004102,5.744825354355271,100000.0,100000.0,1000.3096611622466,9.672425575552692
95.0,99030.96292503404,99751.03574520354,3725.1368032824475,15.241929700714536,-75.25732187996618,5.743696115277999,HEDEF_5,49.739082616584334,18.74407489909568,11345.136803282447,1782902235.0,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981144529524,641.4492944443414,0.07685090745837897,5.743696115277999,100000.0,100000.0,1000.5079029062971,9.676258158978808
95.05000000000001,99031.73225009096,99747.27434097152,3725.4239598775116,15.53091585682705,-75.19830131100025,5.742568077235774,HEDEF_5,49.73904878946338,18.744085411646616,11345.423959877511,1782902235.05,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981139933728,641.6693819123695,0.07681561771487111,5.742568077235774,100000.0,100000.0,1000.706105706859,9.680089989515219
95.10000000000001,99032.51601661973,99743.51591507244,3725.711060090171,15.819602875504643,-75.13818606443238,5.741440754994983,HEDEF_5,49.739014989127234,18.74409612153509,11345.71106009017,1782902235.1,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981157207498,641.8894155139167,0.07681468596449292,5.741440754994983,100000.0,100000.0,1000.9042695908486,9.683921067682283
95.15,99033.3142103785,99739.76052236508,3725.998103953011,16.108120765071362,-75.07694869523402,5.740313623864495,HEDEF_5,49.73898121606923,18.744107028566482,11345.99810395301,1782902235.15,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981156125806,642.1094976434083,0.07681960840668012,5.740313623864495,100000.0,100000.0,1001.1023945807566,9.687751393914823
95.2,99034.12682869623,99736.00822020292,3726.285091452557,16.396375035401434,-75.01460939773824,5.739187036153453,HEDEF_5,49.738947470805165,18.7441181327043,11346.285091452557,1782902235.2,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981172206024,642.3295594484716,0.07679289510170406,5.739187036153453,100000.0,100000.0,1001.3004806672824,9.691580968033026
95.25,99034.95384788205,99732.25906142531,3726.572022656626,16.684214368346147,-74.95120173180476,5.738061566727993,HEDEF_5,49.73891375381024,18.744129433624817,11346.572022656626,1782902235.25,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981169245923,642.5494885220002,0.07675858008762759,5.738061566727993,100000.0,100000.0,1001.498527897235,9.695409790941843
95.30000000000001,99035.79525013306,99728.51310002973,3726.8588976092296,16.97172503080219,-74.88670858601108,5.736936862267612,HEDEF_5,49.73888006557006,18.74414093108476,11346.858897609229,1782902235.3,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981180450345,642.7693537165155,0.07674921639630838,5.736936862267612,100000.0,100000.0,1001.696536300993,9.699237863228582
95.35000000000001,99036.65102038514,99724.77039056671,3727.1457163428527,17.258999751647934,-74.82110941945575,5.735812543352949,HEDEF_5,49.73884640657521,18.744152624878282,11347.145716342853,1782902235.35,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981190053674,642.9892291400446,0.07675316470395899,5.735812543352949,100000.0,100000.0,1001.8945059009775,9.70306518532671
95.4,99037.52115010822,99721.03098908778,3727.432478863565,17.546037085703574,-74.75440437206998,5.734688598706271,HEDEF_5,49.73881277732978,18.744164514888826,11347.432478863564,1782902235.4,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981197223778,643.2091169566964,0.07673884634891692,5.734688598706271,100000.0,100000.0,1002.0924367013782,9.706891757317218
95.45,99038.4056240937,99717.29495012951,3727.7191852027236,17.83269350475166,-74.68662745447364,5.733565573871601,HEDEF_5,49.73877917832422,18.74417660090857,11347.719185202724,1782902235.45,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981202800194,643.4289103420942,0.07670550604603932,5.733565573871601,100000.0,100000.0,1002.2903287238393,9.710717579618557
95.5,99039.3044194587,99713.56232634233,3728.005835420952,18.11896229861304,-74.61778173118364,5.732443479100766,HEDEF_5,49.73874561003203,18.744188882624826,11348.005835420952,1782902235.5,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9998120354992,643.6486071328817,0.0766814190224494,5.732443479100766,100000.0,100000.0,1002.4881820102033,9.714542653039667
95.55000000000001,99040.21752032357,99709.83317195639,3728.2924295506336,18.404911470832303,-74.54785222001374,5.731322031773743,HEDEF_5,49.73871207294093,18.744201359820607,11348.292429550635,1782902235.55,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981226664177,643.8682625098003,0.07668275969989224,5.731322031773743,100000.0,100000.0,1002.6859965828233,9.718366978012686
95.60000000000001,99041.14491060578,99706.10754112033,3728.5789676241293,18.690654515870847,-74.47681062004995,5.730200769736257,HEDEF_5,49.73867856753786,18.74421403227615,11348.57896762413,1782902235.6,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981225449783,644.0879669821036,0.07668549423263471,5.730200769736257,100000.0,100000.0,1002.8837724640346,9.722190554969428
95.65,99042.08658577515,99702.38549089438,3728.865449627607,18.97607997781597,-74.40468495083041,5.729080113793316,HEDEF_5,49.73864509433599,18.744226899929554,11348.865449627607,1782902235.65,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981242124595,644.3076380267407,0.07665639554410575,5.729080113793316,100000.0,100000.0,1003.0815096442911,9.726013383725343
95.7,99043.04251860356,99698.66707262525,3729.1518756355085,19.261054108617827,-74.331509887008,5.727960572847223,HEDEF_5,49.7386116537971,18.744239962408756,11349.151875635509,1782902235.7,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981233601524,644.5271757758399,0.07662426970254899,5.727960572847223,100000.0,100000.0,1003.2792081749733,9.72983546527375
95.75,99044.01269118601,99694.95233990568,3729.438245684892,19.545680295675993,-74.25726076331921,5.726841725088889,HEDEF_5,49.73857824640315,18.744253219469083,11349.438245684893,1782902235.75,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981240520384,644.7466627529635,0.07660839338404912,5.726841725088889,100000.0,100000.0,1003.4768680816601,9.733656800109173
95.80000000000001,99044.99708663313,99691.24134654892,3729.7245598080176,19.829968266771175,-74.18193579779472,5.725723516086873,HEDEF_5,49.7385448726381,18.744266670879757,11349.724559808017,1782902235.8,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981266179782,644.9661095374584,0.07661015373287228,5.725723516086873,100000.0,100000.0,1003.6744893866188,9.737477388662104
95.85000000000001,99045.99568801268,99687.5341463259,3730.010818036501,20.114030911936425,-74.10550451360177,5.724605484778294,HEDEF_5,49.73851153298552,18.7442803164094,11350.0108180365,1782902235.85,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981264066908,645.1856066006378,0.07661124855997059,5.724605484778294,100000.0,100000.0,1003.8720721116705,9.741297231354404
95.9,99047.00848972432,99683.83079609757,3730.2970203564955,20.39774215349462,-74.02800126699731,5.723488110983453,HEDEF_5,49.738478227956776,18.744294155981493,11350.297020356495,1782902235.9,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981280953594,645.4050596580297,0.07658009750089434,5.723488110983453,100000.0,100000.0,1004.0696162472583,9.74511632800131
95.95,99048.03546222804,99680.1313461992,3730.5831668475994,20.680981103214435,-73.94946000736672,5.722371854768426,HEDEF_5,49.738444958004536,18.74430818919237,11350.583166847598,1782902235.95,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981269079093,645.6243782387879,0.07654939906350933,5.722371854768426,100000.0,100000.0,1004.2671218483229,9.748934679664986
96.0,99049.07658783464,99676.43585009682,3730.8692575419727,20.963864280376583,-73.86985030770302,5.7212562415297725,HEDEF_5,49.738411723609644,18.744322415800326,11350.869257541974,1782902236.0,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9998127467187,645.8436554070898,0.07653494347255219,5.7212562415297725,100000.0,100000.0,1004.4645889370622,9.75275228677458
96.05000000000001,99050.13184865608,99672.74436116843,3731.155292471752,21.24638771323953,-73.78917393682059,5.720141270772729,HEDEF_5,49.73837852525213,18.74433683556092,11351.155292471753,1782902236.05,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981296923556,646.0628911634129,0.07653139859021962,5.720141270772729,100000.0,100000.0,1004.6620175356575,9.756569149758922
96.10000000000001,99051.20122660596,99669.05693270314,3731.44127166905,21.528627775609493,-73.70740890747402,5.719026624370599,HEDEF_5,49.73834536341124,18.74435144822701,11351.44127166905,1782902236.1,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9998130340885,646.2821480210353,0.07653170567101597,5.719026624370599,100000.0,100000.0,1004.8594076662731,9.760385269046512
96.15,99052.28471143363,99665.37362027768,3731.727195134189,21.810528326546773,-73.62457168276887,5.7179125075927,HEDEF_5,49.73831223858678,18.744366253658526,11351.72719513419,1782902236.15,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981314781716,646.5013855368015,0.07650995200687305,5.7179125075927,100000.0,100000.0,1005.0567593291328,9.764200644641672
96.2,99053.3822794386,99661.69447553487,3732.013062919809,22.09197492536623,-73.54069666820578,5.716799356741831,HEDEF_5,49.7382791512432,18.744381251531607,11352.013062919808,1782902236.2,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981309998945,646.7205177551094,0.07648025502403755,5.716799356741831,100000.0,100000.0,1005.2540725605693,9.768015277246823
96.25,99054.49390892618,99658.01955061086,3732.2988750698632,22.373015825636685,-73.45577104762197,5.715686965544592,HEDEF_5,49.738246101849356,18.744396441549803,11352.298875069864,1782902236.25,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99981308303899,646.9395851196977,0.07646170832558141,5.715686965544592,100000.0,100000.0,1005.4513473909202,9.771829167448477
