time,sensor,local_track_id,callsign_true,x,y,z,vx,vy,vz,track_quality,sigma_pos_m,sigma_vel_mps,is_clutter
848.17,RADAR_B,RADAR_B-T6374,HEDEF_4,274178.8313573622,-37943.488563068146,458.6008583844035,-126.5851575480715,-283.1156152509105,4.244287458256806,5,564.3541774467112,8.1756070113073,False
848.99,RADAR_C,RADAR_C-T8539,HEDEF_2,274193.90052922495,-26632.77172630759,1137.8718777348338,-127.61568104189917,-189.14306076385228,21.30273697535981,4,730.8206883586071,10.811227536508623,False
849.01,RADAR_A,RADAR_A-T6744,HEDEF_3,18545.636505699298,-350764.1985557532,966.0978347803394,106.02737344703885,194.11586044657057,7.043466733074194,11,443.1621143199635,1.528938460803196,False
849.1,RADAR_A,RADAR_A-T7544,HEDEF_4,273610.2842746595,-38049.38118747729,1013.7108138582171,-120.27463490489869,-268.50605650184303,13.842838049697336,10,361.81875020841073,2.021831720409404,False
849.73,RADAR_A,RADAR_A-T8149,HEDEF_2,273541.7217813663,-26462.683704136576,852.825695648654,-118.1529704920736,-186.7132341110854,9.4854390568818,10,360.1529876481341,2.021831720409404,False
851.76,RADAR_A,RADAR_A-T8149,HEDEF_2,272914.110237786,-26629.95750395566,829.8819859320083,-117.75054571578482,-193.74268116098193,-3.3791538893737645,9,374.9055527187699,2.6736220001334834,False
852.45,RADAR_C,RADAR_C-T4414,HEDEF_4,273240.91875844606,-38593.47991328006,652.0726115508268,-129.6240772886264,-274.7010066169189,27.473790434858074,5,597.6266491056972,8.1756070113073,False
852.55,RADAR_A,RADAR_A-T1646,HEDEF_1,16823.365973475462,-27515.96473651132,813.3908577009972,123.85936947951109,-194.77912569687612,5.066943542696776,9,165.2568606286459,2.6736220001334834,False
852.93,RADAR_C,RADAR_C-T9214,HEDEF_1,16683.670328997156,-26821.415426394786,712.6620873485373,148.1766886265885,-203.13569526105888,-2.898230134795269,6,386.2764171680626,6.1825125572116635,False
853.19,RADAR_B,RADAR_B-T3075,HEDEF_1,16754.35139253422,-27425.40360485071,838.4978154084222,136.01948170497758,-217.61433236325783,-11.420732486551886,7,284.84946547759256,4.6753056338464924,False
853.23,RADAR_B,RADAR_B-T6374,HEDEF_4,272999.34778506315,-39404.40813301435,701.5626628091468,-118.53337215321808,-237.01202763511088,9.196023602983207,9,321.4802325589522,2.6736220001334834,False
854.22,RADAR_A,RADAR_A-T1109,HEDEF_3,19476.30388608065,-349680.3603754404,852.2098208461354,86.40787460429016,194.94354608737967,1.0461145409390262,10,449.01706727093693,2.021831720409404,False
854.38,RADAR_A,RADAR_A-T8149,HEDEF_2,272900.09334635234,-27782.09953354513,633.1724762762932,-121.86364532143102,-185.61487541954727,8.419033732644117,10,359.602732388641,2.021831720409404,False
855.15,RADAR_A,RADAR_A-T1646,HEDEF_1,17124.721901147797,-27986.78481720387,850.7405049277579,117.72907137832443,-193.83237471379155,3.3405445412290957,10,127.87639871626368,2.021831720409404,False
856.52,RADAR_A,RADAR_A-T5318,HEDEF_4,272571.89576785977,-40885.59059497742,700.9832728230557,-121.51020335355021,-217.51548647561998,3.1930300522815687,11,352.3419727307562,1.528938460803196,False
857.43,RADAR_A,RADAR_A-T1646,HEDEF_1,17424.5638448271,-28415.275240827763,820.3495365877341,120.27626803454105,-195.34413289976206,0.4261422313164296,10,128.0858221048518,2.021831720409404,False
857.7,RADAR_B,RADAR_B-T3075,HEDEF_1,17358.300600566832,-28225.278817155202,807.205251663116,128.03415725996425,-201.5888758773723,16.898097217271676,7,284.86245874010405,4.6753056338464924,False
858.29,RADAR_C,RADAR_C-T8539,HEDEF_2,272486.521111396,-28500.92003829139,610.245812067237,-125.50333698576847,-185.63570461124746,10.396295793105537,6,500.5239992464244,6.1825125572116635,False
858.32,RADAR_B,RADAR_B-T9842,HEDEF_3,19701.86735123033,-349060.5869394664,698.9000685212253,104.32052883527538,194.4042881388269,6.837278851040741,9,455.4559868032608,2.6736220001334834,False
858.97,RADAR_A,RADAR_A-T6996,HEDEF_2,272246.12295974465,-28964.047622211336,898.15379465729,-122.59501797707681,-197.32895815415176,-0.337738079647331,11,350.17877662939856,1.528938460803196,False
859.74,RADAR_A,RADAR_A-T1646,HEDEF_1,17695.735202336873,-28913.011927808602,807.5098849150444,120.9255352527248,-191.21682171492765,5.474140088481723,10,128.30146872555844,2.021831720409404,False
859.83,RADAR_A,RADAR_A-T7913,HEDEF_3,19965.19318874695,-348612.52501546725,914.9079370103304,104.96839224290343,193.4333057749656,13.888218873824208,9,459.8700418480819,2.6736220001334834,False
861.26,RADAR_A,RADAR_A-T6996,HEDEF_2,272008.35405133996,-29617.081568826474,1144.1172197235005,-118.00115170681318,-180.7232826424191,4.674738857195248,10,358.7952706098603,2.021831720409404,False
861.86,RADAR_A,RADAR_A-T7913,HEDEF_3,19166.59944871063,-348271.5300984669,830.7959722825265,103.91720621871238,196.8916712140165,15.399097295388673,9,459.417521145812,2.6736220001334834,False
861.98,RADAR_B,RADAR_B-T2550,HEDEF_2,272113.2696996717,-28917.30571808955,920.4060683510708,-127.69070110024984,-194.21126524118947,14.005420361416311,6,462.1405650870033,6.1825125572116635,False
862.28,RADAR_A,RADAR_A-T5773,HEDEF_4,271935.5511643448,-41993.79708643801,829.8589362421552,-113.33486718762745,-187.40588273500617,6.282500049955976,9,375.65230660547763,2.6736220001334834,False
862.41,RADAR_A,RADAR_A-T1646,HEDEF_1,17983.41247623504,-29288.632420048896,853.5978433157045,112.9177092605272,-198.58487135511268,3.308022863713221,11,101.1226512095418,1.528938460803196,False
862.6,RADAR_C,RADAR_C-T4414,HEDEF_4,270723.6140038202,-41713.626017391325,357.08906692917884,-134.90821870088567,-255.67568909007113,6.160945876592735,3,923.2365349307643,14.296509199195533,False
862.88,RADAR_B,RADAR_B-T6808,HEDEF_4,271710.8511476882,-42521.803598731014,938.6041582417375,-125.47091036373935,-186.84212222313818,-0.31342451507731955,8,349.5102492940844,3.5355339059327378,False
863.47,RADAR_B,RADAR_B-T3075,HEDEF_1,17965.429087501594,-29503.47624352134,945.2246113046207,145.76458616648722,-224.79983254276863,-9.031246595359448,6,374.265907898111,6.1825125572116635,False
863.56,RADAR_B,RADAR_B-T9842,HEDEF_3,19929.10928613937,-348092.88016863767,436.63969989288074,121.50947268971666,199.24311243494327,-23.068136594962606,5,648.9906367055215,8.1756070113073,False
864.02,RADAR_A,RADAR_A-T6996,HEDEF_2,271820.8627761974,-29767.144149175063,1026.5070248969382,-122.39069160023396,-207.29519675800262,1.074268419708777,9,373.52539723849,2.6736220001334834,False
864.44,RADAR_A,RADAR_A-T1646,HEDEF_1,18309.951320308475,-29883.8392394003,869.5845194161257,122.85597099377419,-197.9179220067302,5.149648099336469,11,101.36993754195798,1.528938460803196,False
864.57,RADAR_A,RADAR_A-T7913,HEDEF_3,20206.6964456634,-347807.95029079966,469.73932092609397,92.00040524904361,194.2039137478188,3.93703963564042,10,446.64509665757095,2.021831720409404,False
865.2,RADAR_A,RADAR_A-T5773,HEDEF_4,271837.7189715872,-43577.10698437524,1098.524810435904,-121.85831434134789,-176.57474597753907,12.20215956423569,9,375.42287810554603,2.6736220001334834,False
865.39,RADAR_B,RADAR_B-T2550,HEDEF_2,271319.14063456684,-29706.470129278394,921.6485309733652,-156.09988084142725,-264.0600654655453,19.681617241680176,5,562.4629431868485,8.1756070113073,False
866.54,RADAR_A,RADAR_A-T1646,HEDEF_1,18401.28370875811,-30162.11911331687,891.3221900030851,134.97760543340362,-187.15185490669006,5.907471671645352,9,166.27295361569244,2.6736220001334834,False
867.13,RADAR_A,RADAR_A-T7913,HEDEF_3,21118.832405557485,-347023.7444296503,990.6715033083273,100.68781439721783,198.1718406393482,5.684734264725752,10,446.0591795381868,2.021831720409404,False
868.34,RADAR_B,RADAR_B-T9842,HEDEF_3,20107.30865944034,-347305.93142039113,1060.859650482365,79.49540091986887,197.1251865346231,7.821196827645329,7,508.14743167431214,4.6753056338464924,False
868.57,RADAR_B,RADAR_B-T3075,HEDEF_1,18440.016506427317,-30705.346692883104,998.1089145922748,103.75391466316454,-181.1325960962403,-12.384518067881661,5,493.0657717101547,8.1756070113073,False
868.92,RADAR_A,RADAR_A-T1646,HEDEF_1,18808.154795547565,-30734.86987082061,917.9184912156219,127.3380191266907,-198.9653468830336,5.825203650508689,9,166.4554159639683,2.6736220001334834,False
869.96,RADAR_A,RADAR_A-T7913,HEDEF_3,21053.19105394622,-346536.0829812921,853.502677789588,110.48099728439222,202.06689212674024,12.034711238995119,9,457.6124794680652,2.6736220001334834,False
871.0,RADAR_A,RADAR_A-T3817,HEDEF_2,270930.7755520701,-30956.590169746418,943.0766869704489,-120.96771271641397,-188.48470742891587,14.13867346302311,9,372.75229951367544,2.6736220001334834,False
871.44,RADAR_C,RADAR_C-T8539,HEDEF_2,271222.2172538095,-30725.693083494756,526.6740253376053,-116.46689065024678,-215.46683075182145,50.68235780969498,3,920.9676885104399,14.296509199195533,False
871.49,RADAR_A,RADAR_A-T3365,HEDEF_4,270920.47069158155,-45485.207251425905,1306.8962790164187,-121.47015367117265,-141.7543918760364,1.6867925767445353,9,374.94220963259085,2.6736220001334834,False
871.92,RADAR_B,RADAR_B-T3075,HEDEF_1,19177.430893138353,-31087.152435466684,895.1622169273845,130.79451366776462,-209.45788841092104,26.019719197221853,6,374.30752920960373,6.1825125572116635,False
872.02,RADAR_A,RADAR_A-T1646,HEDEF_1,19192.436809934163,-31313.44532916261,888.9021292755942,123.07127910073454,-197.33959856457983,-0.5921888322441813,10,129.49926281486526,2.021831720409404,False
872.3,RADAR_A,RADAR_A-T7913,HEDEF_3,21007.574788169575,-345882.59476297925,545.0501248716599,97.8980900052178,200.7332621413306,-5.780210805860733,9,457.09341042986114,2.6736220001334834,False
872.34,RADAR_C,RADAR_C-T4414,HEDEF_4,270513.8625297746,-45174.71491419356,1113.4177015093378,-130.81824778067897,-171.07284865793406,36.67865774285068,3,923.2708862251092,14.296509199195533,False
872.43,RADAR_B,RADAR_B-T2550,HEDEF_2,270712.88997461443,-31425.52256244946,1146.4512810156446,-120.9171497661191,-193.9971243038869,-0.25252517028017685,9,317.80714831074454,2.6736220001334834,False
873.05,RADAR_B,RADAR_B-T9842,HEDEF_3,21371.26134316197,-345817.07971066446,716.2276537692891,103.26945625023389,198.08431571446735,-11.246794837861493,8,472.7596671631622,3.5355339059327378,False
873.84,RADAR_B,RADAR_B-T9783,HEDEF_4,269948.8067695942,-46073.95073013826,1151.2226453043736,-111.71893601765741,-140.9047113911887,-11.960527577309515,5,563.297332257349,8.1756070113073,False
874.29,RADAR_A,RADAR_A-T7913,HEDEF_3,21518.34297376182,-345685.0357114685,1150.3874836676769,114.52416738974223,198.05046374875099,6.600294773056609,10,444.4224629611815,2.021831720409404,False
874.92,RADAR_A,RADAR_A-T1646,HEDEF_1,19503.403975357705,-31903.604821711633,864.1495247283973,118.87765562654467,-201.92962215157462,2.3466340337439537,10,129.79641421333284,2.021831720409404,False
876.27,RADAR_A,RADAR_A-T9564,HEDEF_2,270264.16472139914,-32216.17738391034,1127.3758171683146,-121.24150279754566,-205.67919789769357,-1.1885129675564468,10,357.0655542389104,2.021831720409404,False
876.87,RADAR_B,RADAR_B-T2550,HEDEF_2,270225.2714678473,-32216.827759979977,905.9294733156921,-116.36198774594558,-179.41377672272478,-3.78628145083563,9,317.3448481180263,2.6736220001334834,False
877.03,RADAR_A,RADAR_A-T5221,HEDEF_4,270118.870229185,-46911.46446692351,791.2881721689263,-121.66940829672079,-134.32973053234034,0.8036850671347354,11,350.5808215815509,1.528938460803196,False
877.35,RADAR_B,RADAR_B-T3075,HEDEF_1,19509.70077068734,-32561.67802311558,911.7525793911216,127.316588636669,-210.66112790136168,11.518437863662752,7,284.99015132546003,4.6753056338464924,False
877.6,RADAR_A,RADAR_A-T1646,HEDEF_1,19736.238369883373,-32231.814786950006,935.445470168503,116.19328732277947,-197.30075310202338,-2.4417691253870046,9,167.14762641402888,2.6736220001334834,False
878.2,RADAR_C,RADAR_C-T7848,HEDEF_3,21635.198592983856,-345011.6370389498,104.89901240594196,92.55998550419797,196.39508822953334,25.713395668177334,6,622.711206802592,6.1825125572116635,False
878.33,RADAR_B,RADAR_B-T9783,HEDEF_4,270802.9572876043,-47104.02092572906,1341.9878026037923,-117.08000043528403,-174.1086316375358,21.727095729161253,5,563.0816766551226,8.1756070113073,False
878.56,RADAR_B,RADAR_B-T9842,HEDEF_3,21596.361067956008,-345253.8258362076,1246.8188670047741,109.38341941715683,200.78152158131908,-18.250731877346077,7,505.9423894890245,4.6753056338464924,False
878.61,RADAR_A,RADAR_A-T9564,HEDEF_2,269858.7794375274,-32696.133987844823,968.7693209722281,-120.68469111151057,-191.14228646961277,-1.2078547233403534,11,347.8579311535816,1.528938460803196,False
879.28,RADAR_A,RADAR_A-T5221,HEDEF_4,269864.1512127311,-47518.76306067925,1437.9763086382914,-122.08956850873263,-131.52486293743874,-1.2280847925860285,11,350.34632091086945,1.528938460803196,False
879.31,RADAR_C,RADAR_C-T7525,HEDEF_1,20043.086068628632,-32303.29666260939,1029.0207586053793,161.3889182694715,-212.3130134345636,-4.460912240395146,4,658.6813385327926,10.811227536508623,False
879.9,RADAR_A,RADAR_A-T1646,HEDEF_1,20092.36814978609,-32944.54466554144,922.8948158530967,126.18677522454823,-195.6255557882166,-2.7168384827768746,10,130.32585511629924,2.021831720409404,False
881.4,RADAR_A,RADAR_A-T9564,HEDEF_2,269853.798814818,-33109.6176903888,1077.1151165052115,-123.51943367993907,-208.04909164234866,10.603150129243689,10,356.48218355043196,2.021831720409404,False
881.6,RADAR_B,RADAR_B-T9783,HEDEF_4,269266.6265954819,-47806.43195190302,1146.807166679008,-131.0922343784708,-133.9633854321023,6.171379471706823,7,393.6234909576727,4.6753056338464924,False
881.61,RADAR_A,RADAR_A-T2996,HEDEF_3,22413.250131818055,-344323.9421916468,1414.3716215442316,93.49761381714862,198.66703951604597,4.8689286496330135,11,435.5349648555721,1.528938460803196,False
881.62,RADAR_B,RADAR_B-T3075,HEDEF_1,20416.519875610637,-32917.289583658465,859.6362428405637,107.38702948031519,-180.14892431080773,6.931070725994408,8,218.07016360776424,3.5355339059327378,False
882.3,RADAR_A,RADAR_A-T1646,HEDEF_1,20561.296759082972,-33596.91188554725,900.1840328454812,117.81138935117153,-196.58975883072574,8.621887637536329,10,130.58597856717694,2.021831720409404,False
883.41,RADAR_C,RADAR_C-T8539,HEDEF_2,269997.9113052161,-33665.026458152446,688.7239348579967,-134.4799538452151,-217.30706037990535,-2.0460797105552113,5,593.7504207319269,8.1756070113073,False
883.95,RADAR_A,RADAR_A-T9564,HEDEF_2,269076.8848611422,-33683.93755563667,728.5687120909602,-119.84397818160652,-185.09373761845637,1.8255982837098177,9,371.3384055690269,2.6736220001334834,False
883.97,RADAR_A,RADAR_A-T2996,HEDEF_3,22267.35211624281,-343631.839650208,1367.421635628509,99.66649309389418,196.88261276552143,1.4934383011670826,11,434.9749728772199,1.528938460803196,False
884.72,RADAR_A,RADAR_A-T1646,HEDEF_1,20758.058377599096,-34013.722273490836,919.303502635248,105.22624618973839,-207.7879834951498,9.336884673145798,10,130.85193791942945,2.021831720409404,False
885.74,RADAR_B,RADAR_B-T3075,HEDEF_1,21204.172051205212,-33539.29598089623,857.97970405932,113.64301511218648,-186.25271807241901,0.8310856350483049,7,285.08418731699055,4.6753056338464924,False
886.29,RADAR_B,RADAR_B-T9783,HEDEF_4,269396.96489582275,-49111.638784900795,932.2220345021422,-126.93698168454252,-145.53102834538308,4.094529117420212,9,318.9335078950401,2.6736220001334834,False
886.43,RADAR_A,RADAR_A-T9564,HEDEF_2,269153.9401216688,-34163.02556765754,1273.2951126292087,-121.22802373019358,-212.13971444310567,9.470811219998385,9,371.07160192786915,2.6736220001334834,False
886.58,RADAR_A,RADAR_A-T2996,HEDEF_3,22063.137960520824,-343291.2316762307,1116.9129965284512,104.62853847803342,196.9600222518333,-7.553082421682494,10,441.5486656818418,2.021831720409404,False
886.69,RADAR_A,RADAR_A-T9900,HEDEF_4,269123.3796960191,-48811.666585165505,1192.8538970994912,-121.34435720193217,-129.78814328806303,3.5273303634683133,10,358.48155348929276,2.021831720409404,False
887.28,RADAR_B,RADAR_B-T9205,HEDEF_3,22941.138667500378,-343236.1492264608,697.5838887736012,87.60497555174437,206.3025845147232,-4.180101796341068,8,469.42630848247006,3.5355339059327378,False
887.44,RADAR_A,RADAR_A-T1646,HEDEF_1,21093.47872217749,-34467.70666007119,939.0036531425837,116.5403192163693,-200.7748134524353,2.4356146856635568,10,131.15432374699844,2.021831720409404,False
887.7,RADAR_A,RADAR_A-T9564,HEDEF_2,268582.876205722,-34821.96600460929,1206.6237129738777,-120.04516110216107,-199.388427663158,-1.2016886748774134,10,355.77474606433697,2.021831720409404,False
888.37,RADAR_C,RADAR_C-T7525,HEDEF_1,21065.90088406965,-34559.55261302583,924.9283693606613,82.77544359977571,-186.25948453766551,13.176985938709997,4,659.0964344464925,10.811227536508623,False
888.4,RADAR_C,RADAR_C-T8539,HEDEF_2,268384.73139497504,-34246.73804138103,854.7698743549183,-140.70756773242687,-228.02024624645128,-15.45745408886347,5,593.5953252326922,8.1756070113073,False
888.62,RADAR_A,RADAR_A-T9900,HEDEF_4,268659.25696458784,-49452.50726836884,675.8220399997466,-121.14960466577874,-133.34704002063523,4.81227280908786,10,358.28910678034833,2.021831720409404,False
888.82,RADAR_B,RADAR_B-T7268,HEDEF_2,268908.606962828,-34630.016378693035,911.2758698962318,-120.33233005068304,-176.46233367391918,8.702063182216577,7,391.01224280970683,4.6753056338464924,False
888.94,RADAR_A,RADAR_A-T2996,HEDEF_3,23143.13010278059,-342940.2044636043,1395.5979950304807,103.16798368637697,197.10737174057394,-0.5497507314152101,10,440.9974101183466,2.021831720409404,False
889.49,RADAR_C,RADAR_C-T7848,HEDEF_3,22683.202598676093,-341731.10967819876,844.5992399464832,118.86699700655893,201.6274806949356,-8.491714888579871,4,817.3903108349914,10.811227536508623,False
889.96,RADAR_A,RADAR_A-T9564,HEDEF_2,268417.2109117672,-35060.441574750934,1691.275733451393,-120.81514326203431,-204.59517701243544,6.549290158727396,10,355.5229136231933,2.021831720409404,False
890.34,RADAR_A,RADAR_A-T1646,HEDEF_1,21432.382428303234,-35107.45320552542,954.9525866987149,131.47629088895297,-190.3281853082477,8.573651266371323,9,168.2416393993049,2.6736220001334834,False
891.11,RADAR_A,RADAR_A-T9900,HEDEF_4,268409.2896763657,-49710.997944584495,1100.5912210753966,-121.78420133444462,-121.64530000078243,4.486215299607201,11,349.13285857054973,1.528938460803196,False
891.43,RADAR_B,RADAR_B-T3075,HEDEF_1,21115.18773558874,-35547.21338851471,887.1111724215837,124.4760070118328,-202.818611658568,-16.7373998142907,6,374.4732158045557,6.1825125572116635,False
891.88,RADAR_B,RADAR_B-T9783,HEDEF_4,268368.9436231801,-49506.60094156167,660.0242190122932,-120.65641222299011,-137.36636937635367,5.649917483254923,9,318.4476467630412,2.6736220001334834,False
892.02,RADAR_A,RADAR_A-T1646,HEDEF_1,21687.006736755855,-35359.098813639044,931.9410150728862,116.18809817708957,-200.59997393105346,2.150863659761291,11,105.05947350771382,1.528938460803196,False
892.57,RADAR_A,RADAR_A-T9564,HEDEF_2,268201.2778072767,-35415.25539577689,797.2052515972584,-124.2486815103645,-209.8438478237387,3.118991314187824,10,355.2330512080533,2.021831720409404,False
893.12,RADAR_B,RADAR_B-T9205,HEDEF_3,23169.823762862175,-341922.36509375495,986.6313332964296,85.80297411475907,190.60434138798215,-2.8075177321122644,7,502.7592111920729,4.6753056338464924,False
893.23,RADAR_A,RADAR_A-T9900,HEDEF_4,268524.761023142,-50275.58302920784,686.9609956635567,-120.72709022131446,-128.6503431219316,-0.016366408724023424,9,372.91119630910356,2.6736220001334834,False
894.6,RADAR_A,RADAR_A-T1646,HEDEF_1,22041.40182894494,-35996.06610474175,930.580027389795,113.92196488421706,-200.93034941157887,9.815110874689559,9,168.62394070630808,2.6736220001334834,False
894.8,RADAR_A,RADAR_A-T9564,HEDEF_2,267807.32928343664,-35916.4142918323,669.8780717075001,-124.4065117457872,-203.7545876443119,9.00966603098839,11,345.99889623467783,1.528938460803196,False
894.84,RADAR_A,RADAR_A-T3688,HEDEF_3,23505.212413639798,-341634.62650373013,812.8770564314888,106.42374953756243,199.8252578882494,2.9983583941397196,10,439.6209825139461,2.021831720409404,False
895.23,RADAR_A,RADAR_A-T9900,HEDEF_4,267943.00361803453,-50825.55022394864,1074.0837764669923,-123.4176085088759,-131.87468980254386,4.151913555603829,11,348.7177045352136,1.528938460803196,False
895.33,RADAR_B,RADAR_B-T9783,HEDEF_4,267706.4791569716,-50479.01746569413,539.81158836681,-120.01797033098242,-133.00410848027317,-9.128540836314457,6,461.61816291813864,6.1825125572116635,False
895.45,RADAR_C,RADAR_C-T8539,HEDEF_2,268370.9978746501,-36286.8208523429,578.2369718315674,-138.72764130999562,-229.31931227918528,6.541277625254453,7,436.08119488154,4.6753056338464924,False
897.08,RADAR_A,RADAR_A-T1646,HEDEF_1,22244.8999489093,-36377.31313202861,913.0460885659014,125.06196480964927,-199.68099321893413,0.9211710894286869,10,132.26145990581693,2.021831720409404,False
897.19,RADAR_A,RADAR_A-T3688,HEDEF_3,23695.875484942728,-341174.62992550974,1549.2361509609675,101.71825767036636,195.4519476498611,5.958980392925923,10,439.0735864717346,2.021831720409404,False
897.79,RADAR_B,RADAR_B-T3075,HEDEF_1,22571.064353528804,-36087.693866072426,892.3401305924777,142.32068196212262,-203.90386092069068,14.490911933152978,5,493.2613337868453,8.1756070113073,False
897.92,RADAR_B,RADAR_B-T9205,HEDEF_3,24114.89610182719,-340400.80271176586,1059.22646798704,118.41105771407801,192.7555273124416,-2.27204960009587,5,643.1565969235332,8.1756070113073,False
898.34,RADAR_A,RADAR_A-T9900,HEDEF_4,267565.90410950436,-51210.627944668486,944.093121631941,-120.1622073913201,-132.16284801946074,0.6828109830539334,10,357.33325503462873,2.021831720409404,False
899.4,RADAR_A,RADAR_A-T3688,HEDEF_3,24369.54379170787,-340817.801390041,718.7916966263782,106.10704584118244,195.11498919113114,5.077618434637566,10,438.55952440306106,2.021831720409404,False
899.5,RADAR_C,RADAR_C-T7525,HEDEF_1,22464.382875623625,-36680.34758352484,962.5437128974701,78.68500824070733,-202.24103174459063,5.796339856561775,7,304.9786333672633,4.6753056338464924,False
899.51,RADAR_A,RADAR_A-T1646,HEDEF_1,22572.863840936374,-36773.69109828069,924.3719409979086,111.39079815081512,-210.7857045876124,-7.448342431233903,9,169.0763553119079,2.6736220001334834,False
900.17,RADAR_C,RADAR_C-T2129,HEDEF_4,267912.0990329416,-51304.273714111914,1660.5044792142937,-96.39236618855766,-52.84998747540042,22.425183794421077,4,732.597380263534,10.811227536508623,False
900.32,RADAR_A,RADAR_A-T9453,HEDEF_2,267271.23473530594,-37177.03579279352,1052.447865542146,-119.09032937588694,-190.46219685615932,6.418328153168563,11,345.377713802073,1.528938460803196,False
900.56,RADAR_A,RADAR_A-T9900,HEDEF_4,267185.2214953666,-51819.38676492299,799.9151863999739,-122.6512702784213,-129.2904041387877,-6.760309703124739,9,372.2240528751412,2.6736220001334834,False
901.33,RADAR_A,RADAR_A-T3688,HEDEF_3,24477.362507828915,-340382.1026785607,1081.4340009180012,106.24890244919794,199.14725053154433,2.4571068018371856,10,438.11121038240515,2.021831720409404,False
901.43,RADAR_C,RADAR_C-T7848,HEDEF_3,24563.122435200756,-339487.5723596737,1163.9484229573359,116.95029152344736,201.44797727192577,-11.827243325221168,4,815.5803424824551,10.811227536508623,False
901.66,RADAR_B,RADAR_B-T9783,HEDEF_4,267218.0138737946,-51704.3020012464,1098.05979668646,-130.39274099765123,-122.30924635652157,11.762937735099925,6,461.24822458488006,6.1825125572116635,False
902.03,RADAR_A,RADAR_A-T1646,HEDEF_1,22924.17903725394,-37479.40790021651,945.0832968845273,131.18073411479762,-191.46018736678357,2.760103802226259,9,169.3129867561646,2.6736220001334834,False
902.44,RADAR_B,RADAR_B-T3075,HEDEF_1,22954.050770134534,-37132.079920115146,971.0651622099659,140.17742308272267,-222.93354295978315,10.10951577365234,6,374.6064750484714,6.1825125572116635,False
902.97,RADAR_C,RADAR_C-T8539,HEDEF_2,266554.14074449363,-36784.059757440744,1447.7003544626446,-141.1573639724,-259.4457678290161,4.05512652243728,5,593.1623686896348,8.1756070113073,False
903.03,RADAR_A,RADAR_A-T9900,HEDEF_4,266688.98528594396,-52299.84906614374,1000.6748689587387,-121.01844186969136,-124.86549366414195,6.654209727525434,9,371.9953776695656,2.6736220001334834,False
903.38,RADAR_B,RADAR_B-T9205,HEDEF_3,24923.096440424393,-339894.0472466645,198.41403407309286,83.3869110404946,200.13767619502914,13.379785019747754,9,444.4857854604009,2.6736220001334834,False
903.5,RADAR_A,RADAR_A-T9453,HEDEF_2,266797.35348749044,-37948.986845030435,409.0088581566161,-118.29775236725824,-195.51186638493888,8.125975902084585,9,369.2682983032235,2.6736220001334834,False
904.23,RADAR_A,RADAR_A-T3688,HEDEF_3,24441.917297604068,-339683.68306040816,1022.5297490758513,88.80464722633849,199.7959495139293,9.12312148411628,10,437.43757262412,2.021831720409404,False
904.59,RADAR_A,RADAR_A-T1646,HEDEF_1,23345.488611475503,-38156.42210856761,964.9886647657106,108.1838249145981,-201.2071714509344,2.75298648597895,10,133.15945504404488,2.021831720409404,False
905.4,RADAR_B,RADAR_B-T8000,HEDEF_2,266610.8028698021,-37760.118528627434,1002.8038983349319,-109.96170427120056,-185.83763366712026,0.31788046977197243,5,560.1729557559927,8.1756070113073,False
906.87,RADAR_B,RADAR_B-T3075,HEDEF_1,23333.97995341155,-38318.30035483192,891.1271564305115,94.69199328133934,-171.57899718752316,26.231538820604662,6,374.6679312210868,6.1825125572116635,False
906.92,RADAR_B,RADAR_B-T9783,HEDEF_4,265888.24900387775,-52544.59091326233,983.4419325153613,-128.34727520017574,-121.45554402721224,16.49682220755379,6,460.94658073338735,6.1825125572116635,False
907.5,RADAR_A,RADAR_A-T3137,HEDEF_2,266306.6011804014,-38779.51430034826,1086.3251645806479,-121.13980055663289,-204.5778019463367,1.7915999990519722,10,353.6040371484521,2.021831720409404,False
907.53,RADAR_A,RADAR_A-T1646,HEDEF_1,23674.07449393294,-38803.838244413295,958.5715592599795,135.56622159764484,-187.35544979499198,-2.576454569132453,9,169.83837787684115,2.6736220001334834,False
908.42,RADAR_A,RADAR_A-T1874,HEDEF_4,266339.80055497575,-53565.658983766276,1216.6429496443932,-121.76576996172929,-128.51297215942458,2.5976966007211315,11,347.4098200099772,1.528938460803196,False
909.28,RADAR_C,RADAR_C-T2129,HEDEF_4,265290.2333269104,-53080.050947271455,888.2552786516846,-67.22811008541262,-38.8593240768536,4.634135684370198,4,732.4305790353698,10.811227536508623,False
909.5,RADAR_A,RADAR_A-T6900,HEDEF_3,25461.323838407217,-338614.50936007616,1103.951711410552,86.77476498487123,196.8015622519975,8.17107856317683,9,448.6639650385731,2.6736220001334834,False
909.82,RADAR_A,RADAR_A-T3137,HEDEF_2,266112.49611822155,-38956.860684293264,795.2152560107627,-122.36149964103546,-197.6038465023851,4.489947369838058,11,344.32467848978627,1.528938460803196,False
910.04,RADAR_B,RADAR_B-T8000,HEDEF_2,266179.0867687972,-38792.760880883674,976.7607792608065,-122.34241268537426,-195.03870838672938,3.5441081758331747,8,343.3474970557951,3.5355339059327378,False
910.17,RADAR_A,RADAR_A-T1646,HEDEF_1,23784.776746724325,-39182.61866498859,879.9420839316068,124.9861563115587,-200.45178071696853,12.554601174096641,9,170.0956115370065,2.6736220001334834,False
